,0,1,2,3,4,5,6
0,74.96925,74.79257,73.92518,75.11658,74.4512,74.74822,74.58832
1,52.227757,52.058174,51.072445,52.436947,51.663868,51.99885,51.830326
2,31.013638,30.843987,29.859125,31.22213,30.44998,30.784746,30.616802
3,10.315633,10.162309,9.293663,10.507011,9.810601,10.109574,9.9590845
4,1.0589689,1.1321737,1.1645259,1.2095283,1.2390736,1.2692466,1.2942704
5,0.57242906,0.74878764,0.85232687,0.94767135,1.0296009,1.1024402,1.1574143
6,0.5333992,0.7165305,0.8320634,0.9322986,1.0185251,1.0918981,1.1480528
7,0.5182496,0.70475006,0.82668394,0.92737925,1.013104,1.0859201,1.1425779
8,0.5096223,0.69759274,0.82553947,0.92572546,1.0116682,1.0822965,1.1381909
9,0.5053333,0.69055367,0.82148385,0.9237754,1.008391,1.0780364,1.1335131
10,0.5017048,0.68674034,0.81920236,0.922142,1.0066419,1.073863,1.1290154
11,0.49701557,0.6849133,0.8182922,0.9209662,1.0055212,1.0705875,1.1247343
12,0.49867383,0.68665993,0.8175932,0.9196511,1.0036826,1.0668612,1.12
13,0.49611613,0.68264556,0.8146411,0.91736364,1.0006156,1.063546,1.1164606
14,0.49795023,0.683412,0.816321,0.91649383,0.9995945,1.0615476,1.1133318
15,0.4994942,0.6828949,0.81613827,0.9161435,0.9993277,1.0603356,1.1119282
16,0.49448842,0.6814024,0.815193,0.9156988,0.99824166,1.0589159,1.1094193
17,0.49411392,0.68110317,0.81335956,0.9137249,0.996206,1.0567175,1.1083541
18,0.495021,0.6799386,0.81286263,0.9133548,0.9948917,1.0550466,1.1063606
19,0.49516308,0.6808094,0.8112259,0.91115874,0.99331826,1.0527217,1.1050829
20,0.49530935,0.68102545,0.81301725,0.9121173,0.9945731,1.0544693,1.1044301
21,0.4928573,0.6786032,0.81152314,0.9119635,0.99344045,1.0522963,1.1031036
22,0.49643236,0.6791562,0.8116692,0.91120076,0.9932941,1.0513337,1.1015807
23,0.4931488,0.6775955,0.81037176,0.9110154,0.9915511,1.0504134,1.1008215
24,0.49404317,0.6774467,0.8103573,0.91035753,0.9916083,1.0505085,1.1013583
25,0.4936946,0.67770666,0.80940014,0.9085851,0.98985916,1.0496044,1.1004709
26,0.489488,0.6763236,0.80897903,0.9086136,0.9891784,1.0478344,1.0982795
27,0.49219042,0.67631006,0.8094698,0.9095701,0.9904113,1.0483608,1.0976313
28,0.49194175,0.6776071,0.80929774,0.9074183,0.9879159,1.0460132,1.095111
29,0.49199814,0.6757378,0.80795145,0.9072325,0.98828906,1.0468636,1.096296
30,0.49132577,0.6776988,0.80835044,0.90761995,0.9887378,1.0467052,1.0958658
31,0.49105886,0.6763369,0.8073731,0.9047332,0.9851251,1.0418961,1.0918946
32,0.4908788,0.6759156,0.80644256,0.9059396,0.98631227,1.0429454,1.0925096
33,0.49396107,0.6757625,0.8055619,0.90384036,0.9831354,1.0417105,1.091298
34,0.49200782,0.67474043,0.80567217,0.90383697,0.9836879,1.0411558,1.0910356
35,0.4932779,0.67395973,0.80601525,0.90370244,0.9827618,1.0411837,1.0904434
36,0.5267945,0.70895267,0.8382332,0.9345726,1.0146424,1.0727701,1.1226277
37,0.49397898,0.675617,0.8073245,0.90412295,0.98418874,1.0423276,1.0921227
38,0.49136356,0.67180157,0.8029916,0.9014147,0.981327,1.0394565,1.0877197
39,0.49406934,0.67298436,0.80307645,0.901407,0.98040485,1.0381535,1.0882615
40,0.4955156,0.6755335,0.8037782,0.90068644,0.98100525,1.0373325,1.0857607
41,0.49343905,0.67322725,0.80283666,0.89896905,0.97817135,1.035582,1.0846702
42,0.4943019,0.6732315,0.8025096,0.8985447,0.9778355,1.0341953,1.0836593
43,0.49087262,0.66998774,0.798817,0.89657754,0.9748744,1.0316707,1.0801064
44,0.49002358,0.67070746,0.8004128,0.8970517,0.9757342,1.0330205,1.0812812
45,0.4903996,0.6688312,0.7994374,0.8954535,0.9747372,1.0326525,1.0820544
46,0.4911274,0.6719944,0.8000798,0.89731395,0.9754545,1.0314972,1.0795791
47,0.4936342,0.67269444,0.8007869,0.89751405,0.9752164,1.030857,1.079335
48,0.49485964,0.67512816,0.80441236,0.9004786,0.9783512,1.0346669,1.0838577
49,0.49002454,0.67067826,0.7982571,0.8948456,0.97416997,1.0311545,1.0788777
50,0.4896803,0.66902274,0.79873186,0.8945315,0.9722089,1.0300722,1.0793808
51,0.4914818,0.67024016,0.7987392,0.89531094,0.97429925,1.0297828,1.0781406
52,0.48982292,0.66885585,0.7974623,0.89413863,0.9725853,1.0288944,1.077885
53,0.49060366,0.66945636,0.79708296,0.8940318,0.97331226,1.0295656,1.0767115
54,0.49032372,0.6679544,0.7978329,0.89461803,0.9716543,1.027969,1.0763143
55,0.49090278,0.6703962,0.798343,0.89557314,0.97355896,1.0289738,1.0774192
56,0.4919409,0.66819215,0.7968246,0.89376324,0.9717178,1.0279278,1.0756707
57,0.49078438,0.66899186,0.7957363,0.8911964,0.96835136,1.0245875,1.0729773
58,0.49013418,0.6706347,0.799429,0.8956345,0.9730283,1.0290883,1.0776228
59,0.49276847,0.6719047,0.79959446,0.8951005,0.97296304,1.0299636,1.0777662
60,0.48664132,0.6670425,0.79508835,0.8910348,0.97050434,1.0264897,1.0748278
61,0.4896711,0.66922575,0.79722553,0.8922989,0.9695391,1.0263335,1.0739943
62,0.487611,0.66644305,0.7947723,0.89021146,0.9668219,1.0241822,1.0719761
63,0.49903414,0.6746871,0.80111665,0.89733815,0.9750251,1.0321947,1.0812511
64,0.49039605,0.66896576,0.7945548,0.8908519,0.9681851,1.0255148,1.074562
65,0.49059185,0.66779995,0.79430425,0.89080083,0.9677703,1.0254039,1.0736719
66,0.48908997,0.6690158,0.7959979,0.89134645,0.9685681,1.0249492,1.0729716
67,0.48903275,0.6685083,0.79640543,0.89237684,0.9692868,1.0253963,1.0738128
68,0.4884449,0.6680062,0.7969031,0.8926074,0.971259,1.0272137,1.0755008
69,0.4878784,0.6661606,0.7945765,0.89213043,0.96994567,1.0271986,1.0752993
70,0.51995254,0.6977224,0.82536197,0.92130524,0.9989007,1.0554851,1.1029768
71,0.48869643,0.6672377,0.79413366,0.88869345,0.96603304,1.022841,1.071035
72,0.4929968,0.6692256,0.79578644,0.8900923,0.96738356,1.0229208,1.0716823
73,0.48771387,0.66457915,0.7928536,0.8878959,0.9654351,1.022896,1.0710145
74,0.48863363,0.6669803,0.79447913,0.8901333,0.96671766,1.0223548,1.0706985
75,0.48747456,0.66516584,0.7937723,0.890039,0.9671991,1.0237113,1.0717716
76,0.48950946,0.66616607,0.7929509,0.8891049,0.96707124,1.0232189,1.0700905
77,0.48913503,0.6669466,0.7928807,0.8891716,0.9650023,1.0210958,1.0688841
78,0.49235377,0.6667468,0.791968,0.88749737,0.96501964,1.0198909,1.067927
79,0.48940584,0.66660434,0.7922915,0.88854015,0.9654226,1.0209846,1.0689734
80,0.4901944,0.66935223,0.79732436,0.89285034,0.97072524,1.026274,1.0741413
81,0.5366954,0.71144015,0.83673733,0.9322518,1.0076556,1.0643221,1.1125438
82,0.4876293,0.66457033,0.7910601,0.88727427,0.96492136,1.0227618,1.0710233
83,0.48637247,0.66476953,0.79335785,0.88847065,0.96614474,1.0231082,1.0717843
84,0.4888749,0.6655188,0.7918928,0.8878931,0.9646841,1.0220187,1.0696588
85,0.4883287,0.66491723,0.7918562,0.8882584,0.96475744,1.0213094,1.069022
86,0.49022865,0.6655377,0.79026234,0.88559484,0.96306276,1.0201033,1.0669322
87,0.48882353,0.665467,0.79066795,0.8849036,0.9612658,1.0182995,1.0674306
88,0.4883729,0.6627347,0.7887434,0.8860731,0.9633731,1.0190159,1.0660967
89,0.48668402,0.66252214,0.78905374,0.8842285,0.9612206,1.0171386,1.0646942
90,0.4914335,0.6668141,0.79312027,0.88834214,0.9647695,1.0215696,1.069155
91,0.48670447,0.6654653,0.7913982,0.88734144,0.9657434,1.0220461,1.0704691
92,0.48785347,0.66479677,0.7923692,0.88597417,0.9629232,1.0195228,1.067095
93,0.48923293,0.66445124,0.7912185,0.8865108,0.9631081,1.0188444,1.0659027
94,0.48891294,0.66394365,0.790763,0.8865605,0.9630868,1.0195452,1.0675352
95,0.4902627,0.66397196,0.7902264,0.8849732,0.96364564,1.0178645,1.0651802
96,0.48847908,0.66436154,0.78977764,0.8838035,0.960804,1.017812,1.0653756
97,0.487701,0.66306186,0.7874409,0.8829521,0.9593793,1.0167882,1.065109
