,0,1,2,3,4,5,6
0,78.68379,78.45265,79.86271,78.45014,78.46076,77.73239,78.61416
1,66.83399,67.28818,69.04101,66.882324,65.93715,65.385056,66.425285
2,56.56897,57.80558,59.913044,57.283867,55.23294,55.00202,56.15137
3,46.504585,48.501736,50.991745,47.903152,44.779095,44.855515,46.118153
4,36.52965,39.27785,42.15965,38.618294,34.434658,34.813156,36.19018
5,26.610384,30.10264,33.379982,29.39066,24.158607,24.836771,26.328945
6,16.752832,20.972237,24.643057,20.214125,13.962847,14.931475,16.5321
7,7.0921617,11.906947,15.946617,11.11408,4.425073,5.4066777,6.9443297
8,1.6364664,3.663671,7.4048715,3.1562822,1.5158879,1.5250376,1.6252812
9,1.5150168,1.515305,1.8148541,1.5153588,1.5155827,1.5151502,1.5152636
10,1.5162516,1.5163465,1.516232,1.5166552,1.5164391,1.5165653,1.5164278
11,1.5160084,1.5154598,1.51551,1.5155733,1.5155395,1.5155388,1.5154059
12,1.516143,1.5160129,1.5156684,1.516088,1.515921,1.515816,1.5160216
13,1.5161943,1.516158,1.5163462,1.5164465,1.5165666,1.5164056,1.5164688
14,1.4634576,1.4877242,1.4986,1.5083696,1.4999647,1.5067246,1.5158849
15,0.6303018,0.7016554,0.82816094,0.94858426,0.9707374,1.390771,1.4490165
16,0.49308348,0.5449125,0.6021423,0.6603255,0.7101085,0.86221224,0.94232464
17,0.44264305,0.50187325,0.5399991,0.5891463,0.6307229,0.7016211,0.77008504
18,0.42323118,0.48614353,0.5208807,0.56834406,0.599131,0.6598396,0.7154042
19,0.4131102,0.47586855,0.5092162,0.5536306,0.5813903,0.6318007,0.6883818
20,0.40860635,0.46972486,0.50198054,0.5435367,0.5681309,0.61646634,0.6717524
21,0.40608153,0.464277,0.49469373,0.53253365,0.55711544,0.5979549,0.6563901
22,0.40095118,0.45705366,0.4874952,0.5244927,0.5501856,0.58637553,0.6415802
23,0.39911073,0.45716822,0.48470142,0.5181871,0.5431026,0.57971615,0.6333644
24,0.39448476,0.450042,0.47868603,0.51030284,0.53248936,0.56740826,0.618693
25,0.39226112,0.44741246,0.47423184,0.50426877,0.52456534,0.55813456,0.6100671
26,0.39024362,0.44614694,0.4710691,0.50106305,0.5221929,0.55456203,0.60682285
27,0.3885289,0.44109294,0.46535525,0.4942433,0.51297766,0.5440754,0.5972523
28,0.38480338,0.4392213,0.4604997,0.4873367,0.505228,0.53714466,0.5881782
29,0.38365692,0.44004062,0.46078253,0.4867039,0.50296116,0.5317826,0.5824545
30,0.3820211,0.4342767,0.45478037,0.48175463,0.49568117,0.52721447,0.57982254
31,0.38090003,0.43238586,0.45376542,0.47831392,0.49285614,0.51951814,0.5708516
32,0.37909272,0.43141755,0.45105842,0.47733834,0.49159375,0.5207558,0.5720361
33,0.37712973,0.42947277,0.44873506,0.47106993,0.4847931,0.51295215,0.5653318
34,0.3780343,0.42696106,0.4458441,0.46779028,0.47817153,0.50761396,0.55894023
35,0.3751371,0.4264894,0.44511312,0.46802336,0.48142907,0.50843066,0.5587704
36,0.3747667,0.42342755,0.442178,0.46322942,0.47320497,0.50079364,0.5504683
37,0.3748463,0.42104042,0.43987286,0.45958197,0.4729633,0.4991079,0.5499047
38,0.3744749,0.41962898,0.43820027,0.4582362,0.47192222,0.49965265,0.5470093
39,0.37231296,0.41953096,0.43754765,0.45488977,0.46659917,0.4943326,0.54417145
40,0.37282798,0.41858476,0.4345698,0.45374715,0.46594092,0.49129018,0.54202825
41,0.3699753,0.413305,0.43168896,0.44929752,0.45903593,0.48392203,0.5344347
42,0.37103108,0.41324472,0.43334982,0.44834366,0.45941362,0.4844785,0.53369045
43,0.37124634,0.41119093,0.42880836,0.44534868,0.45602778,0.4800863,0.5300426
44,0.3695989,0.41019034,0.4274557,0.44232908,0.4531558,0.47718647,0.5254632
45,0.36940336,0.40945184,0.4238707,0.43853682,0.44991055,0.47523302,0.5210713
46,0.3664204,0.40619442,0.4242464,0.43847287,0.44662225,0.47150123,0.52133656
47,0.3679218,0.40640935,0.42127326,0.43712616,0.44556025,0.4708982,0.5193046
48,0.36597487,0.4045043,0.419873,0.43357193,0.44231793,0.46715102,0.51361793
49,0.36493278,0.40266886,0.4169666,0.4297691,0.43980947,0.46440282,0.5127762
50,0.36521053,0.40273166,0.41659743,0.42856705,0.43883863,0.46267045,0.5091524
51,0.36407456,0.39920205,0.4143465,0.4271548,0.43634152,0.46018344,0.50653315
52,0.36438775,0.39700633,0.41113707,0.42300552,0.4317333,0.45723486,0.50379986
53,0.36297324,0.39711812,0.41040257,0.42189875,0.43250987,0.45376706,0.5038652
54,0.36134472,0.39587462,0.40894708,0.42170691,0.43007624,0.45415112,0.502125
55,0.36132073,0.3977683,0.4097594,0.4233022,0.43113527,0.4543354,0.49975118
56,0.36123243,0.39599103,0.40719953,0.4197097,0.42823917,0.45256165,0.49800247
57,0.35937455,0.39227125,0.40477824,0.41458434,0.42418978,0.4472788,0.49687603
58,0.35714102,0.38975498,0.40138417,0.41376868,0.42357898,0.44371086,0.49339134
59,0.35760117,0.3890066,0.40049723,0.41138577,0.41796875,0.44055948,0.4896287
60,0.3577017,0.38839123,0.39943832,0.4097537,0.4182268,0.4408259,0.48708516
61,0.35546443,0.3886714,0.39984512,0.41151598,0.4174624,0.44000897,0.48626736
62,0.35516644,0.3846957,0.396726,0.40751824,0.41422066,0.43579665,0.48349822
63,0.35405228,0.3854044,0.39557177,0.40791038,0.41400036,0.43669474,0.48362717
64,0.35446572,0.38121098,0.39338744,0.403255,0.4100535,0.43342626,0.47986963
65,0.35274237,0.3822782,0.39292374,0.4032638,0.4096509,0.43191344,0.479788
66,0.35191053,0.3819405,0.3922963,0.40234673,0.41045997,0.42981175,0.4768214
67,0.350533,0.37970546,0.3883299,0.3969205,0.40359187,0.42436916,0.47299486
68,0.35057643,0.37875685,0.3876231,0.39721322,0.40450075,0.42383343,0.47018546
69,0.3492568,0.37418374,0.38481468,0.39716163,0.40298194,0.42290106,0.47077286
70,0.3493377,0.3741429,0.38481477,0.39458135,0.40205798,0.42111838,0.46945077
71,0.34808272,0.37187588,0.38258353,0.39313373,0.39857844,0.41595215,0.46501887
72,0.346853,0.37053788,0.37944597,0.39354584,0.3990412,0.41653085,0.46377334
73,0.34588885,0.3710092,0.38024792,0.39046884,0.3976287,0.41743183,0.4641805
74,0.34426767,0.3691634,0.3791666,0.3886186,0.39552426,0.4139381,0.46118394
75,0.34305593,0.36736047,0.3783349,0.38761938,0.39383394,0.41155905,0.45943993
76,0.34270903,0.3666447,0.37593347,0.38570154,0.39372864,0.41070506,0.45817655
77,0.34060314,0.36734924,0.3743084,0.382544,0.38990438,0.4072889,0.45484853
78,0.34000653,0.36658245,0.37270284,0.3835847,0.39071277,0.40634584,0.45503873
79,0.33938476,0.36264977,0.36900762,0.3799262,0.38617128,0.4014066,0.45292327
80,0.33899638,0.3614353,0.37038758,0.37920517,0.385346,0.4021576,0.45006704
81,0.3380181,0.35999724,0.36729985,0.37949222,0.38477182,0.40075314,0.44860446
82,0.33739537,0.35944986,0.3655696,0.37678,0.383199,0.39809826,0.447933
83,0.33693022,0.35723054,0.3654529,0.37591007,0.38173357,0.397052,0.44634515
84,0.33553705,0.35845897,0.36380175,0.3734366,0.38198966,0.39550292,0.44248706
85,0.33439898,0.35745794,0.3645646,0.372911,0.37951374,0.3962164,0.4415758
86,0.33368605,0.35479158,0.36252385,0.37253973,0.3777777,0.39134473,0.44234958
87,0.33146384,0.35164794,0.35980245,0.3681857,0.37492362,0.38922375,0.43690306
88,0.3325808,0.3525397,0.358539,0.37000868,0.3755498,0.39020965,0.43675038
89,0.33152443,0.35168836,0.35645923,0.3672719,0.37319037,0.3863632,0.43404904
90,0.33236998,0.3497097,0.3573178,0.3679432,0.37401667,0.3880783,0.4340586
91,0.3297321,0.34811795,0.35553792,0.3660038,0.36933932,0.38452053,0.43437314
92,0.3283899,0.34715134,0.35421348,0.36500397,0.3689127,0.3811607,0.43048626
93,0.32848847,0.34807128,0.35335958,0.3646912,0.37018248,0.38040245,0.42930427
94,0.3267804,0.3486023,0.35384688,0.364886,0.369321,0.38433582,0.428427
95,0.32665846,0.3435571,0.35208586,0.3596547,0.36406842,0.37895656,0.42416045
96,0.32460186,0.34376314,0.3495112,0.35871014,0.3635734,0.37687945,0.42242455
