,Iron_ore_mix_ratio,coke_ratio,quick_lime,returning_sinter,light_burning,time2,second_water,bed_depth,trolley_speed,flue_temp,ignition_temp,pressure_flue
0,0.6236036911121904,0.047838756677999035,0.06459446333171444,0.22510927634774167,0.038853812530354546,2021-12-14T02:17:00.001000Z,5.828,768.254,2.408,151.0,864.0,509.402
1,0.619934457677244,0.04891695308128846,0.06562225241787227,0.22755974742226837,0.03796658940132683,2021-12-14T02:18:00Z,5.971,783.801,2.354,151.0,865.0,513.309
2,0.6180040733197557,0.048228105906313656,0.06623217922606925,0.2289205702647658,0.03861507128309573,2021-12-14T02:19:00.001000Z,5.971,763.94,2.355,151.0,859.0,514.286
3,0.6141604417018512,0.04961026307242611,0.06649886326729458,0.23124391036050668,0.0384865215979214,2021-12-14T02:20:00Z,6.033,780.708,2.359,152.0,856.0,519.17
4,0.6241793434747798,0.049239391513210565,0.0656525220176141,0.22273819055244198,0.03819055244195356,2021-12-14T02:21:00.001000Z,5.96,803.012,2.353,153.0,863.0,501.587
5,0.6177377474845829,0.049415774099318396,0.06475170399221032,0.22922752353132098,0.038867250892567345,2021-12-14T02:22:00.002000Z,5.872,747.823,2.368,152.0,860.0,522.1
6,0.6145620765651784,0.050608113623377686,0.06530079177210023,0.2310831768835197,0.038445841155824015,2021-12-14T02:23:00Z,5.784,775.743,2.361,154.0,859.0,505.495
7,0.6212340905429353,0.048815853069115504,0.064846141453198,0.2274045432576124,0.03769937167713871,2021-12-14T02:24:00Z,5.718,777.208,2.361,154.0,855.0,507.448
8,0.6138758307667369,0.04968390338790729,0.06629923812611445,0.23164208137461503,0.03849894634462636,2021-12-14T02:25:00Z,5.78,764.672,2.351,154.0,852.0,510.379
9,0.6164684802085029,0.04951946571102784,0.06751913992506921,0.22772438507900308,0.0387685290763968,2021-12-14T02:26:00Z,5.872,765.079,2.351,152.0,857.0,515.263
10,0.61721044045677,0.050244698205546494,0.06557911908646002,0.2276508972267537,0.03931484502446982,2021-12-14T02:27:00.001000Z,5.839,769.882,2.4,153.0,865.0,518.193
11,0.618224794196756,0.04898524737142391,0.06659059418045479,0.22780992745945058,0.03838943679191458,2021-12-14T02:28:00Z,5.78,751.73,2.4,153.0,873.0,509.402
12,0.6233670803396473,0.05029392553886349,0.0652351404310908,0.22338340953625083,0.03772044415414762,2021-12-14T02:29:00Z,5.623,787.139,2.412,154.0,875.0,526.007
13,0.6164539468335908,0.04885781643768798,0.06487277457117308,0.23071295016665308,0.039102511990895046,2021-12-14T02:30:00Z,5.527,758.649,2.404,153.0,888.0,512.332
14,0.6169951746135602,0.04898994029606609,0.0648564651999673,0.230309969739102,0.038848450151304496,2021-12-14T02:31:00.001000Z,5.505,762.556,2.404,154.0,901.0,510.379
15,0.6145580869284214,0.05000807884957181,0.06487316206172242,0.23202455970269834,0.038536112457586036,2021-12-14T02:32:00Z,5.652,755.637,2.404,153.0,898.0,514.286
16,0.6146773928747331,0.048021671318338524,0.06599901494007553,0.2327204071581021,0.03858151370875061,2021-12-14T02:33:00.001000Z,5.919,766.87,2.412,152.0,892.0,508.425
17,0.6169626206113679,0.049541879510257035,0.0655152841968702,0.23035757723181707,0.037622638449687835,2021-12-14T02:34:00Z,5.864,745.136,2.405,152.0,893.0,508.425
18,0.6219307366232104,0.04742861713188835,0.065104374950012,0.22738542749740065,0.03815084379748861,2021-12-14T02:35:00.001000Z,5.894,772.975,2.412,152.0,895.0,515.263
19,0.6132923176556302,0.0495426212256132,0.06516635635068403,0.23370841091232894,0.03829029385574354,2021-12-14T02:36:00Z,5.707,739.927,2.406,154.0,899.0,504.518
20,0.6197183098591549,0.04808159300631374,0.06346122713291241,0.2298041120284928,0.038934757973126115,2021-12-14T02:37:00Z,5.648,754.904,2.408,153.0,890.0,502.564
21,0.6214044672987306,0.04917242487546199,0.06395629117788848,0.22698055600192832,0.03848626064599068,2021-12-14T02:38:00Z,5.615,786.976,2.401,153.0,890.0,516.239
22,0.6197468765211748,0.04940775596300503,0.06433555086808372,0.22862242414408565,0.037887392503650814,2021-12-14T02:39:00.001000Z,5.667,757.753,2.412,153.0,884.0,519.17
23,0.6144865575926991,0.05031653374989721,0.06651319575762557,0.23020636356162127,0.0384773493381567,2021-12-14T02:40:00Z,5.637,745.625,2.404,153.0,885.0,505.495
24,0.6191963185142576,0.051277837127126316,0.06590516887172324,0.2243405374311776,0.03928013805571534,2021-12-14T02:41:00Z,5.505,784.29,2.404,153.0,890.0,499.634
25,0.6180215475024485,0.04897159647404505,0.06692784851452822,0.22706496898465556,0.03901403852432255,2021-12-14T02:42:00.001000Z,5.44,749.288,2.411,153.0,899.0,505.495
26,0.617642222952976,0.05129891483064781,0.06494574153239066,0.22681683656691878,0.039296284117066746,2021-12-14T02:43:00Z,5.531,748.799,2.415,155.0,906.0,508.425
27,0.6195894138016325,0.0501277928930662,0.06505070492208756,0.22631709126885977,0.03891499711435403,2021-12-14T02:44:00Z,5.546,762.637,2.408,154.0,911.0,523.077
28,0.6229043492346319,0.04964768769741638,0.06422612780432493,0.2257228476553009,0.037498987608325915,2021-12-14T02:45:00Z,5.297,746.357,2.403,154.0,910.0,525.031
29,0.6224971512290413,0.049568614683379454,0.06356828910955559,0.22554126648217485,0.03882467849584893,2021-12-14T02:46:00Z,5.571,744.811,2.404,154.0,909.0,511.355
30,0.6193647957111527,0.050280237186256196,0.06473885143367719,0.22670782227276418,0.03890829339614978,2021-12-14T02:47:00.001000Z,5.593,762.637,2.397,155.0,917.0,510.379
31,0.6192214111922141,0.049148418491484186,0.06415247364152474,0.22871046228710462,0.038767234387672336,2021-12-14T02:48:00Z,5.725,737.566,2.403,155.0,927.0,507.448
32,0.623595051346325,0.048597072855179106,0.06379881943882915,0.22568124848386836,0.038327807875798495,2021-12-14T02:49:00Z,5.81,745.462,2.405,155.0,920.0,506.471
33,0.6259919028340081,0.04979757085020243,0.06412955465587043,0.2232388663967611,0.03684210526315789,2021-12-14T02:50:00Z,5.7,740.334,2.409,154.0,913.0,519.17
34,0.6259919028340081,0.04979757085020243,0.06412955465587043,0.2232388663967611,0.03684210526315789,2021-12-14T02:51:00Z,5.7,740.334,2.409,154.0,913.0,519.17
35,0.6115400243803332,0.048598130841121495,0.0650954896383584,0.2360828931328728,0.038683462007314096,2021-12-14T02:52:00Z,5.535,743.346,2.414,155.0,910.0,519.17
36,0.6222491909385113,0.04959546925566343,0.06351132686084142,0.2262135922330097,0.03843042071197411,2021-12-14T02:53:00.001000Z,5.806,751.567,2.401,154.0,910.0,508.425
37,0.621998883305416,0.04706070032703199,0.06397064688521975,0.22892238972640983,0.03804737975592246,2021-12-14T02:54:00Z,5.711,750.672,2.405,155.0,911.0,507.448
38,0.6173682519280206,0.04972686375321337,0.06298200514138817,0.23248714652956298,0.03743573264781491,2021-12-14T02:55:00Z,5.956,763.94,2.392,153.0,917.0,498.657
39,0.6228070175438597,0.04995126705653022,0.06570825211176089,0.22417153996101366,0.037361923326835605,2021-12-14T02:56:00Z,5.784,764.672,2.46,155.0,919.0,505.495
40,0.6185096153846155,0.0485576923076923,0.06490384615384615,0.22996794871794873,0.03806089743589743,2021-12-14T02:57:00Z,5.747,752.625,2.408,153.0,932.0,490.842
41,0.6197080291970802,0.04963503649635036,0.06569343065693431,0.22635847526358477,0.03860502838605028,2021-12-14T02:58:00.001000Z,5.443,747.171,2.4,155.0,952.0,491.819
42,0.6150504139683581,0.050495942290351675,0.06615296335765228,0.23010082793671616,0.03819985244692189,2021-12-14T02:59:00Z,5.637,751.567,2.406,155.0,946.0,495.726
43,0.627503015681544,0.04857257740249296,0.06513872135102533,0.2214716525934861,0.03731403297145155,2021-12-14T03:00:00Z,5.52,746.276,2.404,154.0,924.0,491.819
44,0.6167880225803812,0.049333224249365946,0.06618669721017753,0.2288308925795631,0.03886116338051215,2021-12-14T03:01:00.001000Z,5.656,739.764,2.409,156.0,917.0,481.074
45,0.6251215559157212,0.05032414910858996,0.0640194489465154,0.22212317666126416,0.03841166936790924,2021-12-14T03:02:00Z,5.513,758.812,2.406,155.0,920.0,488.889
46,0.6215929492410641,0.04994287579565856,0.06610086502366574,0.2251509711114738,0.03721233882813776,2021-12-14T03:03:00Z,5.919,742.532,2.398,155.0,922.0,497.68
47,0.624275595621378,0.04982292337411461,0.0657598197037991,0.22223116548615582,0.03791049581455248,2021-12-14T03:04:00Z,5.571,746.195,2.401,157.0,933.0,489.866
48,0.6096131301289567,0.0504103165298945,0.06900016747613466,0.23120080388544634,0.03977558197956792,2021-12-14T03:05:00.001000Z,5.52,756.695,2.409,155.0,952.0,495.726
49,0.6208340041861213,0.048542907744324584,0.06560940267267751,0.22701658348092094,0.03799710191595556,2021-12-14T03:06:00.002000Z,5.612,762.637,2.402,156.0,961.0,488.889
50,0.6186350633428688,0.04977523498161014,0.06644871270944012,0.2275439313445035,0.03759705762157744,2021-12-14T03:07:00Z,5.502,757.998,2.405,155.0,960.0,484.005
51,0.6140636445023196,0.049239033124440466,0.06771384390005698,0.23040612028973717,0.038577358183445924,2021-12-14T03:08:00.001000Z,5.319,756.939,2.398,155.0,972.0,485.958
52,0.618363724382766,0.0487332580280781,0.06688720348555752,0.22744876553170887,0.038567048571889626,2021-12-14T03:09:00Z,5.571,756.125,2.411,154.0,973.0,484.982
53,0.6185036202735318,0.04786806114239743,0.066130329847144,0.22976669348350767,0.037731295253419145,2021-12-14T03:10:00Z,5.733,758.323,2.404,155.0,966.0,484.005
54,0.6146728895439285,0.04961925816752641,0.06681405060181773,0.23114713829525915,0.03774666339146811,2021-12-14T03:11:00Z,5.608,780.301,2.406,152.0,963.0,484.982
55,0.6077802450859445,0.050662061024755324,0.06875565424788223,0.2338185706061354,0.03898346903528251,2021-12-14T03:12:00Z,5.813,771.998,2.406,153.0,965.0,475.214
56,0.6210001607975558,0.048560861874899504,0.06608779546550891,0.2261617623412124,0.03818941952082328,2021-12-14T03:13:00.001000Z,5.407,750.834,2.398,153.0,969.0,469.353
57,0.6164282795259501,0.04961176951369023,0.06489579076420106,0.229995913363302,0.03906824683285655,2021-12-14T03:14:00Z,5.582,780.871,2.404,153.0,963.0,452.747
58,0.6182350073135057,0.048431659353161065,0.0649276775556639,0.23061921014139444,0.03778644563627499,2021-12-14T03:15:00Z,5.85,754.66,2.401,155.0,958.0,472.283
59,0.6175285967456098,0.04889640728210085,0.06605445464797809,0.22885451909134846,0.038666022232962796,2021-12-14T03:16:00Z,5.927,741.962,2.408,155.0,955.0,486.935
60,0.6167205169628434,0.04846526655896608,0.06567043618739903,0.23061389337641358,0.03852988691437803,2021-12-14T03:17:00Z,6.22,790.558,2.409,153.0,951.0,473.26
61,0.6194029850746269,0.04988643737832576,0.06643413367942894,0.2251784555483452,0.0390979883192732,2021-12-14T03:18:00.001000Z,5.89,737.973,2.411,156.0,947.0,474.237
62,0.6181261086921465,0.048459925818416384,0.0660377358490566,0.2294791162715691,0.037897113368811484,2021-12-14T03:19:00Z,6.04,751.73,2.403,156.0,943.0,469.353
63,0.6219293964535546,0.05002440214738896,0.06669920286318529,0.22409305352204323,0.03725394501382788,2021-12-14T03:20:00.001000Z,6.253,787.464,2.402,154.0,940.0,471.306
64,0.6177231565329885,0.04964424320827943,0.06597671410090557,0.22784605433376456,0.0388098318240621,2021-12-14T03:21:00.002000Z,6.183,728.612,2.405,155.0,929.0,475.214
65,0.6184285831084948,0.04823808355817186,0.06786035483607228,0.22647371433243396,0.038999264164827074,2021-12-14T03:22:00Z,6.278,733.333,2.406,156.0,930.0,482.051
66,0.6198394030334983,0.05053126774272041,0.06675318355097737,0.22418687647011112,0.03868926920269283,2021-12-14T03:23:00.001000Z,6.147,733.089,2.411,155.0,931.0,482.051
67,0.6237296338119052,0.04887885142764961,0.06702693982900468,0.22253589288594935,0.037828682045491197,2021-12-14T03:24:00.002000Z,6.601,740.659,2.411,157.0,926.0,476.19
