,Iron_ore_mix_ratio,coke_ratio,quick_lime,returning_sinter,light_burning,time2,second_water,bed_depth,trolley_speed,flue_temp,ignition_temp,pressure_flue
0,0.6031681228055851,0.04776680003266106,0.06499550910427045,0.24650934922838244,0.037560218829101,2021-12-24T02:17:00Z,6.19,846.642,2.351,141.0,851.0,446.886
1,0.6089582679636022,0.04698776278631942,0.06118606840288674,0.2470191402572953,0.03584876058989646,2021-12-24T02:18:00.001000Z,6.19,827.513,2.355,140.0,845.0,441.026
2,0.5971002819170359,0.04873137333870319,0.06419653644784536,0.25267821184051553,0.037293596455900135,2021-12-24T02:19:00Z,6.22,844.933,2.361,140.0,844.0,457.631
3,0.6084511442630633,0.04569241584003749,0.06271967507615402,0.24697336561743338,0.03616339920331173,2021-12-24T02:20:00.001000Z,6.121,819.536,2.357,140.0,845.0,474.237
4,0.6007580033868236,0.047738085638254976,0.06491411982904603,0.2494153697282477,0.037174421417627605,2021-12-24T02:21:00Z,6.234,837.281,2.358,140.0,849.0,455.678
5,0.6040727623953639,0.04684481648422408,0.062862202189311,0.24871216999356083,0.03750804893754024,2021-12-24T02:22:00Z,6.183,853.398,2.36,140.0,861.0,480.098
6,0.6061649319455564,0.04851881505204162,0.06236989591673338,0.24555644515612488,0.03738991192954363,2021-12-24T02:23:00Z,6.227,834.025,2.36,140.0,858.0,473.26
7,0.6028283796740173,0.04785874081176095,0.06176094598913391,0.25071907957814,0.03683285394694791,2021-12-24T02:24:00.001000Z,6.147,834.758,2.358,141.0,863.0,458.608
8,0.6067720811371986,0.0468774956077304,0.06268966618750998,0.2470052707235266,0.036655486344034496,2021-12-24T02:25:00Z,6.128,832.723,2.354,141.0,868.0,469.353
9,0.5972729486242999,0.049914779644509376,0.0621702783864946,0.2530638746854963,0.03757811865919974,2021-12-24T02:26:00Z,6.099,828.653,2.361,140.0,863.0,474.237
10,0.6055701023565817,0.04610013488851861,0.06331825755772436,0.24819487423629294,0.03681663096088233,2021-12-24T02:27:00.001000Z,6.04,860.155,2.359,140.0,861.0,464.469
11,0.6060508529127776,0.047875764402961055,0.06308336015448986,0.2461377534599292,0.036852269069842285,2021-12-24T02:28:00.002000Z,6.11,844.119,2.361,140.0,861.0,476.19
12,0.605277933745087,0.047645784872062245,0.0637683484398813,0.24737306489131308,0.035934868051656375,2021-12-24T02:29:00Z,6.264,843.386,2.356,142.0,865.0,468.376
13,0.6040758068353025,0.04837047022440726,0.0637538656728253,0.24795813178970744,0.03584172547775751,2021-12-24T02:30:00.001000Z,6.242,859.91,2.357,142.0,884.0,477.167
14,0.5972942320155541,0.04828256642903435,0.0641607258587168,0.25307841866493846,0.03718405703175632,2021-12-24T02:31:00Z,6.147,843.63,2.312,143.0,901.0,496.703
15,0.6116359628404975,0.04700047236655644,0.06258856872933395,0.24263895449535505,0.03613604156825696,2021-12-24T02:32:00.001000Z,6.216,857.713,2.258,143.0,913.0,487.912
16,0.6018444266238974,0.048195669607056936,0.06271050521251002,0.2500400962309543,0.0372093023255814,2021-12-24T02:33:00.002000Z,6.319,852.747,2.258,144.0,909.0,492.796
17,0.6115051221434201,0.04775413711583925,0.061859732072498036,0.24239558707643816,0.036485421591804575,2021-12-24T02:34:00.003000Z,6.344,851.77,2.26,142.0,889.0,489.866
18,0.6068417248855698,0.04785995342487755,0.06319762306271581,0.244599694852646,0.03750100377419096,2021-12-24T02:35:00Z,6.608,861.62,2.255,142.0,870.0,482.051
19,0.6052251963455683,0.047683923705722074,0.06379227440294918,0.24611315916012186,0.03718544638563873,2021-12-24T02:36:00.001000Z,6.355,857.306,2.26,143.0,852.0,506.471
20,0.6021174053883227,0.04756261357351663,0.0636011693134234,0.2504542940665244,0.03626451765821284,2021-12-24T02:37:00.002000Z,6.542,866.829,2.26,143.0,848.0,504.518
21,0.6006517311608962,0.04904276985743381,0.06305498981670062,0.24953156822810593,0.03771894093686355,2021-12-24T02:38:00Z,6.531,849.573,2.247,143.0,845.0,511.355
22,0.6128087397086763,0.046627612412919565,0.06372704243191894,0.23962951234958835,0.03720709309689677,2021-12-24T02:39:00.001000Z,6.319,865.446,2.307,145.0,839.0,508.425
23,0.6049979846835954,0.0482869810560258,0.06440951229343006,0.24449818621523578,0.037807335751713016,2021-12-24T02:40:00Z,6.322,852.991,2.31,145.0,824.0,496.703
24,0.6030845453092536,0.04754674764264023,0.06320920568962761,0.24900111874700337,0.037158382611475145,2021-12-24T02:41:00.001000Z,6.612,851.852,2.354,145.0,807.0,493.773
25,0.6091529506222401,0.047932557205941397,0.06270574066639903,0.24303492573263746,0.03717382577278201,2021-12-24T02:42:00.002000Z,6.348,869.678,2.357,144.0,817.0,483.028
26,0.5997736093143596,0.04826972833117723,0.0633085381630013,0.25177878395860287,0.036869340232858996,2021-12-24T02:43:00.003000Z,6.703,864.957,2.358,144.0,856.0,493.773
27,0.6053808079195273,0.04710202778221299,0.0641864920964394,0.24708606099313424,0.036244611208685926,2021-12-24T02:44:00Z,6.67,860.317,2.359,145.0,870.0,486.935
28,0.5991302947334515,0.04855854404896118,0.06466419713319375,0.25157030117571266,0.036076662908680945,2021-12-24T02:45:00Z,6.56,839.723,2.355,147.0,870.0,489.866
29,0.6076642335766423,0.046334496985084093,0.06188511583624247,0.24801650269755632,0.03609965090447477,2021-12-24T02:46:00.001000Z,6.425,852.829,2.36,147.0,868.0,484.982
30,0.602711157455683,0.04652282024544798,0.06392877195796903,0.25066174701211197,0.036175503328788,2021-12-24T02:47:00.002000Z,6.425,852.829,2.36,147.0,868.0,484.982
31,0.602711157455683,0.04652282024544798,0.06392877195796903,0.25066174701211197,0.036175503328788,2021-12-24T02:48:00Z,6.092,843.549,2.358,147.0,871.0,482.051
32,0.5979998360521355,0.04934830723829822,0.06549717189933602,0.24961062382162472,0.037544060988605625,2021-12-24T02:49:00Z,6.099,826.943,2.36,147.0,857.0,477.167
33,0.6099296387066171,0.04561625424934777,0.06206024191635703,0.24586923867499405,0.036524626452684006,2021-12-24T02:50:00Z,6.355,841.433,2.359,148.0,845.0,483.028
34,0.6035725728933035,0.04710028836911246,0.06328099967958987,0.24863825696892017,0.03740788208907401,2021-12-24T02:51:00.001000Z,6.176,838.014,2.365,148.0,840.0,481.074
35,0.6122973815461347,0.046836034912718205,0.061876558603491276,0.24283042394014964,0.03615960099750624,2021-12-24T02:52:00Z,6.385,833.862,2.36,147.0,834.0,480.098
36,0.6048406232697935,0.04666613936565688,0.06272245511350154,0.24946610772759628,0.03630467452345171,2021-12-24T02:53:00.001000Z,6.648,851.852,2.353,148.0,835.0,470.33
37,0.6046474740264891,0.04837814259655801,0.06344674438892853,0.24680783567293205,0.03671980331509239,2021-12-24T02:54:00Z,6.685,833.293,2.361,149.0,847.0,464.469
