,temp1,temp2,temp3,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,simulation_BTP,time1,BTP,BRP
318,84.0,93.0,91.0,82.0,86.0,105.0,115.0,133.0,223.0,232.0,202.0,108.0,154.0,171.0,215.0,244.0,267.0,308.0,346.0,355.0,348.0,380.0,385.0,84.46,2021-12-30T07:35:00Z,86.93948979159784,72.27876990039952
319,84.0,92.0,90.0,82.0,86.0,94.0,95.0,119.0,180.0,224.0,228.0,131.0,159.0,171.0,208.0,245.0,257.0,304.0,348.0,345.0,330.0,367.0,374.0,85.0,2021-12-30T07:36:00.001000Z,87.11999057540476,73.59687166370189
320,83.0,92.0,89.0,82.0,85.0,90.0,81.0,105.0,149.0,187.0,239.0,161.0,178.0,174.0,202.0,243.0,255.0,293.0,345.0,343.0,314.0,349.0,359.0,85.4,2021-12-30T07:37:00Z,87.74497717034068,73.5493800769395
321,83.0,91.0,88.0,81.0,84.0,87.0,76.0,91.0,129.0,146.0,223.0,193.0,211.0,184.0,199.0,238.0,260.0,281.0,338.0,339.0,308.0,331.0,339.0,86.46,2021-12-30T07:38:00.001000Z,88.24495834211345,70.97825088500706
322,82.0,90.0,87.0,81.0,83.0,85.0,78.0,81.0,110.0,123.0,188.0,207.0,241.0,210.0,200.0,230.0,260.0,279.0,324.0,334.0,307.0,318.0,315.0,86.52,2021-12-30T07:39:00.002000Z,85.44145542407341,68.75670196171752
323,82.0,90.0,86.0,80.0,83.0,83.0,79.0,76.0,93.0,110.0,148.0,198.0,252.0,243.0,208.0,226.0,256.0,283.0,313.0,329.0,305.0,314.0,296.0,86.82,2021-12-30T07:40:00.003000Z,83.74499916255337,71.91394094624991
324,82.0,90.0,85.0,80.0,83.0,82.0,79.0,78.0,82.0,96.0,121.0,168.0,245.0,267.0,231.0,225.0,250.0,281.0,315.0,325.0,300.0,312.0,290.0,87.16,2021-12-30T07:41:00Z,83.81853545176561,73.35452939837252
325,82.0,89.0,85.0,79.0,82.0,81.0,79.0,78.0,93.0,82.0,105.0,135.0,211.0,264.0,261.0,232.0,247.0,275.0,319.0,321.0,293.0,306.0,291.0,87.88,2021-12-30T07:42:00.001000Z,84.23607276276425,72.98527426293744
326,83.0,89.0,84.0,79.0,81.0,80.0,79.0,77.0,117.0,75.0,92.0,110.0,168.0,239.0,280.0,253.0,247.0,269.0,318.0,320.0,283.0,301.0,290.0,88.08,2021-12-30T07:43:00Z,84.8225929298974,73.98035524617147
327,82.0,89.0,84.0,79.0,80.0,79.0,80.0,76.0,128.0,88.0,79.0,95.0,128.0,202.0,279.0,279.0,252.0,265.0,313.0,323.0,276.0,296.0,286.0,87.62,2021-12-30T07:44:00Z,84.99502390812971,74.54796094579795
328,82.0,89.0,83.0,79.0,80.0,78.0,80.0,77.0,125.0,120.0,68.0,85.0,101.0,150.0,258.0,300.0,269.0,263.0,307.0,325.0,277.0,286.0,280.0,89.0,2021-12-30T07:45:00.001000Z,84.74498516048888,70.64214124725127
329,82.0,89.0,83.0,78.0,79.0,77.0,80.0,79.0,122.0,128.0,83.0,74.0,90.0,108.0,223.0,292.0,298.0,268.0,302.0,322.0,284.0,282.0,267.0,89.5,2021-12-30T07:46:00.002000Z,81.9180415998782,66.86201489815835
330,82.0,88.0,82.0,78.0,79.0,77.0,79.0,80.0,127.0,121.0,120.0,66.0,80.0,87.0,180.0,252.0,311.0,285.0,303.0,315.0,284.0,289.0,256.0,89.5,2021-12-30T07:47:00.003000Z,82.9884238794468,73.90089650008072
331,80.0,88.0,81.0,77.0,78.0,76.0,77.0,79.0,136.0,120.0,135.0,74.0,69.0,80.0,141.0,205.0,292.0,310.0,312.0,310.0,280.0,294.0,254.0,86.64,2021-12-30T07:48:00Z,83.46724404531197,75.70900027927415
332,78.0,87.0,81.0,77.0,78.0,76.0,76.0,78.0,140.0,129.0,135.0,105.0,61.0,71.0,117.0,159.0,255.0,331.0,331.0,308.0,275.0,291.0,265.0,86.34,2021-12-30T07:49:00Z,83.92356898993224,75.29051544518754
333,77.0,86.0,81.0,76.0,78.0,75.0,76.0,77.0,140.0,140.0,136.0,128.0,101.0,58.0,104.0,121.0,213.0,314.0,357.0,314.0,274.0,286.0,268.0,0.0,2021-12-30T07:50:00.001000Z,83.9949956613246,74.01924814863438
334,77.0,84.0,79.0,76.0,78.0,75.0,75.0,76.0,136.0,143.0,147.0,135.0,164.0,59.0,95.0,97.0,170.0,266.0,365.0,329.0,276.0,282.0,263.0,85.72,2021-12-30T07:51:00Z,83.39500768060984,72.638577499931
335,77.0,83.0,78.0,75.0,78.0,74.0,75.0,75.0,133.0,142.0,164.0,138.0,188.0,96.0,83.0,87.0,133.0,216.0,341.0,346.0,284.0,282.0,258.0,85.68,2021-12-30T07:52:00.001000Z,82.15408610477004,70.52189505568968
336,77.0,82.0,77.0,76.0,77.0,74.0,74.0,74.0,134.0,143.0,172.0,148.0,194.0,155.0,73.0,82.0,109.0,168.0,295.0,355.0,300.0,286.0,261.0,85.84,2021-12-30T07:53:00Z,78.0,59.967977326856555
337,77.0,82.0,76.0,94.0,78.0,74.0,74.0,73.0,132.0,150.0,174.0,165.0,209.0,191.0,88.0,75.0,101.0,128.0,246.0,338.0,317.0,292.0,270.0,85.94,2021-12-30T07:54:00Z,78.0,113.75122990459107
338,78.0,82.0,75.0,131.0,81.0,74.0,74.0,72.0,125.0,159.0,182.0,175.0,237.0,216.0,136.0,67.0,97.0,105.0,204.0,292.0,326.0,309.0,283.0,89.5,2021-12-30T07:55:00.001000Z,78.0,53.42583631821184
339,79.0,82.0,75.0,136.0,106.0,74.0,74.0,71.0,117.0,158.0,197.0,183.0,261.0,242.0,185.0,70.0,90.0,99.0,168.0,242.0,302.0,321.0,305.0,0.0,2021-12-30T07:56:00Z,84.53071480868483,73.88508605107246
340,79.0,82.0,75.0,122.0,163.0,77.0,75.0,71.0,111.0,150.0,214.0,195.0,279.0,267.0,220.0,92.0,80.0,101.0,142.0,198.0,261.0,325.0,325.0,89.5,2021-12-30T07:57:00Z,86.24500051292983,78.04522389787373
341,79.0,83.0,75.0,108.0,209.0,91.0,77.0,71.0,106.0,141.0,221.0,211.0,294.0,285.0,251.0,129.0,75.0,96.0,128.0,162.0,220.0,307.0,332.0,87.18,2021-12-30T07:58:00Z,87.75707566327323,79.44545965178908
342,79.0,83.0,75.0,96.0,212.0,125.0,81.0,72.0,103.0,136.0,218.0,228.0,307.0,299.0,276.0,172.0,87.0,86.0,124.0,132.0,185.0,265.0,325.0,87.24,2021-12-30T07:59:00.001000Z,90.0,80.41293703910435
343,78.0,82.0,75.0,88.0,198.0,159.0,101.0,73.0,101.0,134.0,208.0,240.0,320.0,315.0,286.0,215.0,119.0,77.0,119.0,115.0,155.0,221.0,287.0,87.44,2021-12-30T08:00:00.002000Z,90.0,82.04045454545458
344,78.0,82.0,74.0,82.0,169.0,179.0,144.0,75.0,103.0,131.0,199.0,240.0,336.0,328.0,293.0,253.0,153.0,82.0,107.0,109.0,132.0,185.0,235.0,86.96,2021-12-30T08:01:00Z,90.0,84.00694608269409
345,78.0,82.0,74.0,79.0,141.0,188.0,187.0,83.0,108.0,128.0,190.0,230.0,342.0,343.0,306.0,280.0,187.0,112.0,96.0,108.0,117.0,155.0,187.0,87.14,2021-12-30T08:02:00Z,90.0,87.23636709281324
346,78.0,81.0,74.0,77.0,120.0,181.0,208.0,103.0,111.0,129.0,180.0,219.0,338.0,357.0,321.0,294.0,218.0,160.0,102.0,101.0,113.0,132.0,148.0,87.38,2021-12-30T08:03:00.001000Z,90.0,100.90499765917914
347,78.0,81.0,74.0,76.0,106.0,162.0,222.0,124.0,122.0,130.0,171.0,216.0,326.0,363.0,335.0,300.0,244.0,206.0,132.0,90.0,111.0,118.0,115.0,88.72,2021-12-30T08:04:00.002000Z,85.11999822799481,85.12248011054258
348,78.0,81.0,74.0,76.0,106.0,162.0,222.0,124.0,122.0,130.0,171.0,216.0,326.0,363.0,335.0,300.0,244.0,206.0,132.0,90.0,111.0,118.0,115.0,88.26,2021-12-30T08:05:00.003000Z,85.11999822799481,85.12248011054258
349,77.0,81.0,74.0,75.0,97.0,145.0,215.0,140.0,150.0,129.0,168.0,217.0,315.0,357.0,350.0,305.0,258.0,243.0,180.0,86.0,101.0,115.0,94.0,88.42,2021-12-30T08:06:00Z,83.99500029917249,83.99078968972357
350,75.0,80.0,74.0,74.0,91.0,130.0,191.0,157.0,172.0,139.0,173.0,218.0,306.0,345.0,362.0,313.0,269.0,268.0,225.0,101.0,91.0,108.0,88.0,89.16,2021-12-30T08:07:00.001000Z,84.21796452382769,84.2127874776563
351,75.0,79.0,74.0,74.0,87.0,119.0,167.0,169.0,183.0,166.0,172.0,216.0,295.0,336.0,367.0,328.0,279.0,276.0,259.0,140.0,91.0,97.0,92.0,89.5,2021-12-30T08:08:00.002000Z,84.54040523488057,84.54008803272569
352,76.0,79.0,73.0,73.0,84.0,112.0,147.0,168.0,204.0,176.0,175.0,214.0,273.0,330.0,364.0,343.0,288.0,280.0,275.0,188.0,112.0,87.0,87.0,89.5,2021-12-30T08:09:00Z,78.0,75.84593153209505
353,76.0,78.0,72.0,73.0,81.0,107.0,134.0,160.0,228.0,179.0,190.0,210.0,253.0,322.0,355.0,351.0,299.0,288.0,278.0,230.0,153.0,88.0,77.0,89.5,2021-12-30T08:10:00.001000Z,78.0,79.60075813716914
354,76.0,78.0,72.0,73.0,79.0,104.0,130.0,150.0,234.0,199.0,189.0,205.0,240.0,306.0,350.0,352.0,309.0,298.0,281.0,260.0,195.0,110.0,69.0,89.5,2021-12-30T08:11:00.002000Z,78.0,81.16179546722121
355,76.0,78.0,72.0,73.0,78.0,99.0,130.0,142.0,223.0,225.0,181.0,209.0,227.0,289.0,348.0,350.0,316.0,310.0,290.0,272.0,228.0,150.0,78.0,89.5,2021-12-30T08:12:00Z,78.0,82.89326140664629
356,76.0,78.0,71.0,72.0,77.0,94.0,132.0,138.0,210.0,239.0,190.0,205.0,220.0,272.0,341.0,345.0,319.0,322.0,303.0,279.0,251.0,191.0,109.0,89.5,2021-12-30T08:13:00Z,78.0,59.59778231762793
357,77.0,78.0,71.0,71.0,76.0,89.0,128.0,136.0,200.0,241.0,216.0,192.0,221.0,259.0,330.0,340.0,318.0,331.0,317.0,289.0,260.0,224.0,157.0,89.5,2021-12-30T08:14:00.001000Z,78.1401584735166,69.26715474308673
358,77.0,78.0,72.0,71.0,76.0,85.0,117.0,136.0,196.0,241.0,240.0,190.0,206.0,247.0,315.0,338.0,312.0,335.0,328.0,301.0,266.0,244.0,203.0,89.5,2021-12-30T08:15:00Z,78.1528719383781,66.60346877888064
359,77.0,78.0,72.0,71.0,75.0,83.0,105.0,133.0,197.0,234.0,256.0,204.0,177.0,239.0,296.0,338.0,305.0,335.0,336.0,314.0,274.0,248.0,235.0,89.26,2021-12-30T08:16:00.001000Z,78.0,89.99351639302633
360,77.0,78.0,71.0,71.0,74.0,80.0,96.0,126.0,199.0,226.0,265.0,224.0,169.0,212.0,277.0,332.0,304.0,329.0,340.0,324.0,284.0,254.0,242.0,87.88,2021-12-30T08:17:00Z,78.0,88.7678419985162
361,77.0,78.0,72.0,71.0,74.0,79.0,93.0,115.0,197.0,222.0,269.0,246.0,187.0,183.0,261.0,320.0,308.0,322.0,343.0,331.0,294.0,263.0,236.0,0.0,2021-12-30T08:18:00.001000Z,78.0,99.08487372282936
362,77.0,78.0,71.0,71.0,74.0,77.0,92.0,106.0,185.0,221.0,267.0,267.0,220.0,176.0,237.0,308.0,310.0,320.0,340.0,336.0,301.0,273.0,234.0,86.72,2021-12-30T08:19:00Z,78.0,53.76072389266169
363,76.0,78.0,71.0,70.0,73.0,76.0,90.0,102.0,169.0,219.0,262.0,282.0,264.0,195.0,205.0,290.0,305.0,322.0,336.0,341.0,305.0,283.0,239.0,85.8,2021-12-30T08:20:00.001000Z,78.74500244998298,65.96545535382381
364,76.0,77.0,71.0,71.0,73.0,75.0,87.0,102.0,154.0,207.0,256.0,285.0,300.0,224.0,185.0,257.0,300.0,322.0,336.0,339.0,309.0,289.0,250.0,84.84,2021-12-30T08:21:00.002000Z,78.54766277850968,64.57449097846084
365,77.0,77.0,71.0,70.0,74.0,74.0,83.0,103.0,149.0,186.0,249.0,276.0,315.0,260.0,185.0,215.0,284.0,315.0,338.0,332.0,313.0,292.0,259.0,85.42,2021-12-30T08:22:00Z,78.0,57.66527781790717
366,76.0,76.0,71.0,70.0,76.0,76.0,80.0,102.0,158.0,166.0,240.0,264.0,317.0,290.0,194.0,183.0,265.0,309.0,339.0,326.0,309.0,300.0,264.0,85.28,2021-12-30T08:23:00.001000Z,81.245002302993,69.63614023687157
367,77.0,76.0,71.0,71.0,80.0,81.0,78.0,102.0,173.0,159.0,232.0,255.0,316.0,310.0,208.0,163.0,244.0,305.0,335.0,323.0,304.0,309.0,265.0,85.16,2021-12-30T08:24:00Z,82.87766788012665,74.14435661986867
368,80.0,77.0,70.0,71.0,84.0,89.0,79.0,100.0,190.0,171.0,217.0,248.0,310.0,322.0,232.0,157.0,214.0,295.0,325.0,320.0,295.0,313.0,264.0,85.22,2021-12-30T08:25:00.001000Z,83.50245822608868,75.98030575714887
369,85.0,78.0,70.0,72.0,87.0,96.0,88.0,97.0,202.0,198.0,197.0,240.0,302.0,322.0,259.0,165.0,182.0,273.0,318.0,316.0,288.0,309.0,268.0,85.36,2021-12-30T08:26:00Z,83.76515921625307,76.0915718417001
370,90.0,79.0,70.0,72.0,91.0,105.0,107.0,96.0,202.0,226.0,192.0,227.0,300.0,312.0,285.0,183.0,166.0,234.0,311.0,307.0,282.0,301.0,275.0,85.0,2021-12-30T08:27:00.001000Z,84.07832888615599,75.37717999343413
371,93.0,83.0,70.0,72.0,96.0,113.0,127.0,101.0,194.0,247.0,220.0,208.0,303.0,302.0,302.0,208.0,168.0,192.0,292.0,300.0,278.0,295.0,277.0,85.3,2021-12-30T08:28:00Z,84.31643078354996,74.70323013470461
372,94.0,87.0,71.0,72.0,100.0,121.0,145.0,111.0,189.0,253.0,252.0,202.0,309.0,297.0,309.0,233.0,180.0,165.0,258.0,299.0,271.0,288.0,277.0,85.28,2021-12-30T08:29:00.001000Z,84.77178844314246,74.34856286252983
373,95.0,90.0,74.0,72.0,100.0,128.0,155.0,124.0,194.0,244.0,279.0,224.0,304.0,306.0,305.0,256.0,198.0,161.0,218.0,289.0,265.0,283.0,274.0,85.34,2021-12-30T08:30:00Z,84.99500410144208,74.61799216215474
374,96.0,92.0,77.0,71.0,97.0,133.0,164.0,133.0,212.0,237.0,291.0,254.0,298.0,314.0,300.0,271.0,218.0,167.0,189.0,261.0,265.0,274.0,274.0,85.54,2021-12-30T08:31:00.001000Z,86.24502264507457,69.00360721983331
375,98.0,94.0,79.0,72.0,91.0,136.0,172.0,142.0,232.0,242.0,289.0,280.0,309.0,312.0,301.0,276.0,233.0,186.0,178.0,222.0,253.0,266.0,269.0,0.0,2021-12-30T08:32:00.002000Z,87.37002766884726,71.53096593854333
376,101.0,95.0,81.0,73.0,87.0,135.0,178.0,150.0,239.0,255.0,280.0,298.0,321.0,314.0,311.0,276.0,243.0,207.0,180.0,187.0,226.0,266.0,259.0,86.24,2021-12-30T08:33:00Z,85.68649094301838,78.3929367159115
377,103.0,96.0,83.0,77.0,85.0,131.0,183.0,157.0,240.0,263.0,280.0,301.0,334.0,324.0,322.0,275.0,247.0,225.0,198.0,168.0,194.0,251.0,257.0,86.34,2021-12-30T08:34:00Z,86.68618477367356,80.0139140950724
378,104.0,98.0,84.0,81.0,87.0,125.0,183.0,163.0,248.0,262.0,287.0,294.0,347.0,330.0,329.0,281.0,246.0,238.0,217.0,165.0,169.0,223.0,252.0,86.34,2021-12-30T08:35:00.001000Z,90.0,81.26088916928882
379,104.0,100.0,85.0,92.0,92.0,121.0,176.0,168.0,255.0,261.0,289.0,292.0,352.0,338.0,332.0,290.0,242.0,245.0,233.0,174.0,162.0,189.0,227.0,86.34,2021-12-30T08:36:00Z,90.0,63.3032144941219
380,104.0,100.0,86.0,105.0,98.0,118.0,168.0,172.0,260.0,265.0,283.0,289.0,348.0,345.0,332.0,300.0,244.0,248.0,244.0,191.0,164.0,167.0,189.0,86.7,2021-12-30T08:37:00.001000Z,90.0,76.87000000000043
381,105.0,101.0,88.0,109.0,106.0,115.0,163.0,171.0,265.0,266.0,277.0,284.0,348.0,349.0,332.0,309.0,255.0,247.0,249.0,206.0,175.0,159.0,154.0,87.96,2021-12-30T08:38:00.002000Z,78.0,79.79440428597323
382,106.0,101.0,88.0,105.0,136.0,111.0,158.0,169.0,269.0,268.0,275.0,275.0,346.0,353.0,335.0,313.0,269.0,252.0,250.0,219.0,186.0,162.0,134.0,87.98,2021-12-30T08:39:00Z,78.0,81.61855486500545
383,106.0,102.0,89.0,99.0,167.0,122.0,149.0,164.0,268.0,272.0,272.0,267.0,338.0,357.0,343.0,314.0,280.0,266.0,249.0,228.0,192.0,171.0,129.0,87.86,2021-12-30T08:40:00.001000Z,78.7449711193375,74.31927366736002
384,106.0,103.0,89.0,94.0,184.0,151.0,137.0,160.0,267.0,276.0,269.0,260.0,325.0,358.0,348.0,312.0,285.0,281.0,249.0,236.0,193.0,181.0,130.0,87.88,2021-12-30T08:41:00.002000Z,81.34117005370794,78.1955119609497
385,106.0,104.0,89.0,92.0,166.0,190.0,132.0,158.0,262.0,279.0,267.0,255.0,316.0,346.0,352.0,313.0,287.0,294.0,258.0,239.0,197.0,187.0,141.0,0.0,2021-12-30T08:42:00.003000Z,81.45333928846048,77.7149253239739
386,107.0,105.0,90.0,90.0,140.0,216.0,160.0,153.0,256.0,279.0,269.0,249.0,311.0,330.0,352.0,319.0,286.0,297.0,276.0,240.0,200.0,191.0,161.0,72.86,2021-12-30T08:43:00Z,80.88782776590044,75.70543862108784
387,107.0,105.0,91.0,89.0,123.0,205.0,211.0,161.0,249.0,272.0,273.0,247.0,306.0,317.0,346.0,329.0,288.0,294.0,293.0,246.0,202.0,195.0,179.0,74.4,2021-12-30T08:44:00Z,79.57829572980286,71.22159536661218
388,107.0,106.0,91.0,89.0,112.0,180.0,242.0,297.0,234.0,265.0,274.0,248.0,299.0,306.0,331.0,336.0,298.0,288.0,298.0,264.0,206.0,199.0,195.0,74.28,2021-12-30T08:45:00.001000Z,78.0,91.24756196659891
389,107.0,107.0,92.0,90.0,106.0,159.0,227.0,356.0,218.0,260.0,271.0,250.0,293.0,299.0,318.0,332.0,310.0,288.0,296.0,282.0,222.0,202.0,203.0,73.28,2021-12-30T08:46:00.002000Z,78.0,86.02267912110709
390,107.0,107.0,92.0,90.0,102.0,142.0,192.0,348.0,226.0,241.0,266.0,252.0,295.0,291.0,308.0,319.0,317.0,296.0,291.0,288.0,243.0,208.0,206.0,71.62,2021-12-30T08:47:00.003000Z,78.0,86.47391157926613
391,106.0,107.0,93.0,90.0,100.0,129.0,162.0,301.0,245.0,233.0,261.0,250.0,300.0,288.0,299.0,306.0,311.0,306.0,295.0,284.0,256.0,227.0,210.0,89.06,2021-12-30T08:48:00Z,78.0,91.55860120718455
392,104.0,107.0,94.0,91.0,99.0,120.0,140.0,248.0,256.0,241.0,244.0,245.0,305.0,290.0,290.0,295.0,299.0,311.0,308.0,278.0,253.0,247.0,220.0,86.6,2021-12-30T08:49:00.001000Z,81.42357429668705,71.50320932914887
393,100.0,107.0,94.0,91.0,98.0,113.0,124.0,207.0,238.0,249.0,235.0,239.0,303.0,294.0,283.0,286.0,289.0,304.0,317.0,280.0,245.0,254.0,232.0,84.64,2021-12-30T08:50:00Z,83.58373027054532,75.35234592372858
394,96.0,105.0,94.0,92.0,98.0,108.0,114.0,175.0,203.0,251.0,239.0,225.0,300.0,294.0,283.0,276.0,280.0,291.0,315.0,291.0,238.0,247.0,243.0,83.36,2021-12-30T08:51:00.001000Z,85.09115528592844,73.02997704010654
395,92.0,102.0,94.0,93.0,98.0,103.0,107.0,153.0,174.0,232.0,236.0,222.0,293.0,292.0,288.0,270.0,271.0,280.0,304.0,300.0,245.0,239.0,241.0,83.46,2021-12-30T08:52:00Z,78.0,85.26141492840107
396,90.0,98.0,92.0,93.0,98.0,101.0,102.0,136.0,152.0,201.0,239.0,218.0,276.0,290.0,293.0,268.0,261.0,272.0,292.0,300.0,262.0,237.0,234.0,83.6,2021-12-30T08:53:00.001000Z,78.0,86.76178867543888
397,90.0,95.0,90.0,92.0,98.0,101.0,99.0,124.0,137.0,175.0,223.0,214.0,266.0,277.0,293.0,271.0,254.0,263.0,282.0,291.0,272.0,251.0,229.0,83.18,2021-12-30T08:54:00Z,78.0,95.92561414961402
398,90.0,94.0,87.0,90.0,97.0,99.0,100.0,114.0,126.0,155.0,197.0,217.0,245.0,270.0,293.0,274.0,252.0,253.0,274.0,281.0,268.0,266.0,238.0,82.16,2021-12-30T08:55:00.001000Z,82.20656897139534,72.32173133230016
399,90.0,94.0,85.0,88.0,95.0,97.0,104.0,106.0,118.0,140.0,173.0,214.0,236.0,249.0,290.0,277.0,257.0,248.0,264.0,272.0,257.0,269.0,253.0,82.3,2021-12-30T08:56:00.002000Z,84.10214093911861,74.64333379480583
400,87.0,94.0,84.0,85.0,94.0,95.0,103.0,105.0,112.0,130.0,156.0,198.0,249.0,223.0,284.0,281.0,261.0,249.0,254.0,264.0,246.0,261.0,259.0,81.96,2021-12-30T08:57:00Z,85.80384773849985,74.13921025443933
401,85.0,92.0,84.0,82.0,91.0,93.0,99.0,106.0,109.0,121.0,143.0,183.0,240.0,221.0,267.0,284.0,262.0,254.0,251.0,254.0,238.0,251.0,252.0,81.48,2021-12-30T08:58:00.001000Z,86.55746347119982,73.4734866153388
402,84.0,90.0,83.0,81.0,87.0,92.0,96.0,104.0,120.0,114.0,131.0,173.0,219.0,236.0,240.0,282.0,265.0,258.0,253.0,245.0,230.0,242.0,240.0,80.36,2021-12-30T08:59:00Z,85.7092851349891,74.46885611159432
403,84.0,88.0,82.0,81.0,84.0,89.0,93.0,100.0,134.0,117.0,122.0,163.0,214.0,236.0,233.0,258.0,271.0,260.0,259.0,241.0,221.0,235.0,231.0,80.28,2021-12-30T09:00:00Z,85.41167063397707,76.08307784281747
404,84.0,86.0,80.0,81.0,83.0,87.0,90.0,96.0,129.0,134.0,114.0,150.0,214.0,238.0,249.0,228.0,267.0,265.0,263.0,243.0,214.0,227.0,225.0,80.74,2021-12-30T09:01:00.001000Z,85.74500590826032,76.25734354542735
405,83.0,86.0,79.0,80.0,84.0,84.0,88.0,92.0,119.0,138.0,115.0,136.0,200.0,251.0,257.0,216.0,240.0,274.0,267.0,247.0,215.0,217.0,218.0,80.48,2021-12-30T09:02:00.002000Z,89.99507255591399,57.249532756426596
406,82.0,86.0,78.0,79.0,84.0,82.0,85.0,89.0,112.0,131.0,129.0,125.0,181.0,262.0,265.0,218.0,213.0,283.0,268.0,251.0,219.0,208.0,210.0,80.32,2021-12-30T09:03:00Z,78.0,85.67140714853518
407,81.0,85.0,78.0,78.0,84.0,80.0,83.0,86.0,106.0,121.0,152.0,117.0,162.0,252.0,277.0,228.0,190.0,271.0,271.0,253.0,220.0,206.0,204.0,81.08,2021-12-30T09:04:00.001000Z,78.0,86.8763395018036
408,81.0,84.0,78.0,76.0,82.0,80.0,80.0,83.0,102.0,113.0,155.0,125.0,148.0,225.0,294.0,246.0,186.0,233.0,277.0,254.0,223.0,208.0,199.0,81.54,2021-12-30T09:05:00Z,78.0,91.86826036206611
409,81.0,84.0,78.0,76.0,82.0,80.0,80.0,83.0,102.0,113.0,155.0,125.0,148.0,225.0,294.0,246.0,186.0,233.0,277.0,254.0,223.0,208.0,199.0,82.56,2021-12-30T09:06:00.001000Z,78.0,91.86826036206611
410,81.0,84.0,77.0,76.0,80.0,80.0,79.0,81.0,98.0,107.0,142.0,147.0,146.0,197.0,303.0,269.0,199.0,202.0,259.0,260.0,225.0,213.0,199.0,83.12,2021-12-30T09:07:00.002000Z,78.0,92.52503419918277
411,82.0,84.0,76.0,76.0,78.0,79.0,79.0,78.0,95.0,102.0,128.0,152.0,169.0,185.0,293.0,291.0,215.0,196.0,228.0,269.0,226.0,216.0,203.0,82.96,2021-12-30T09:08:00Z,78.0,46.668177991849596
412,84.0,85.0,76.0,76.0,77.0,78.0,78.0,76.0,92.0,98.0,117.0,143.0,196.0,195.0,271.0,309.0,232.0,215.0,204.0,253.0,236.0,219.0,208.0,82.86,2021-12-30T09:09:00.001000Z,78.0,93.11678351168584
413,87.0,87.0,76.0,75.0,77.0,77.0,78.0,75.0,88.0,95.0,108.0,130.0,182.0,224.0,255.0,316.0,254.0,240.0,209.0,221.0,241.0,222.0,212.0,82.86,2021-12-30T09:10:00.002000Z,78.0,90.45978196080262
414,90.0,89.0,77.0,75.0,77.0,76.0,77.0,74.0,86.0,92.0,103.0,120.0,157.0,225.0,256.0,312.0,278.0,260.0,235.0,195.0,217.0,235.0,214.0,80.22,2021-12-30T09:11:00.003000Z,84.2257696021293,77.9262244810845
415,91.0,91.0,78.0,75.0,76.0,75.0,75.0,73.0,86.0,88.0,99.0,111.0,139.0,195.0,268.0,308.0,293.0,282.0,262.0,189.0,185.0,231.0,221.0,78.68,2021-12-30T09:12:00.004000Z,85.57535790350421,80.37278805369039
416,88.0,92.0,79.0,75.0,76.0,75.0,75.0,72.0,85.0,86.0,95.0,105.0,127.0,167.0,267.0,306.0,299.0,304.0,285.0,206.0,166.0,201.0,228.0,77.42,2021-12-30T09:13:00Z,90.0,82.0197408387158
417,83.0,91.0,81.0,76.0,76.0,75.0,75.0,71.0,84.0,85.0,90.0,102.0,121.0,152.0,243.0,306.0,299.0,322.0,310.0,231.0,174.0,173.0,206.0,78.6,2021-12-30T09:14:00.001000Z,90.0,79.62123178121983
418,77.0,88.0,82.0,77.0,77.0,76.0,77.0,70.0,82.0,83.0,87.0,98.0,123.0,143.0,215.0,299.0,304.0,326.0,335.0,255.0,195.0,164.0,173.0,79.0,2021-12-30T09:15:00.002000Z,78.0,81.89219363645962
419,71.0,84.0,81.0,79.0,78.0,78.0,80.0,70.0,81.0,82.0,85.0,95.0,128.0,146.0,200.0,277.0,303.0,322.0,350.0,281.0,215.0,179.0,154.0,79.86,2021-12-30T09:16:00.003000Z,78.0,84.24776764258424
420,68.0,79.0,79.0,80.0,79.0,78.0,85.0,72.0,79.0,80.0,83.0,91.0,126.0,160.0,198.0,254.0,296.0,322.0,351.0,309.0,233.0,204.0,163.0,80.26,2021-12-30T09:17:00Z,78.0,60.17056551629973
421,67.0,73.0,76.0,80.0,81.0,78.0,91.0,77.0,79.0,79.0,82.0,88.0,123.0,170.0,203.0,242.0,288.0,315.0,347.0,333.0,249.0,230.0,191.0,80.12,2021-12-30T09:18:00.001000Z,78.93249773896203,68.9385565215735
422,66.0,70.0,73.0,79.0,82.0,77.0,100.0,82.0,86.0,78.0,80.0,86.0,120.0,178.0,216.0,242.0,276.0,304.0,349.0,344.0,268.0,249.0,220.0,0.0,2021-12-30T09:19:00.002000Z,78.0,58.784991709379426
423,64.0,68.0,70.0,77.0,83.0,77.0,100.0,90.0,98.0,77.0,79.0,83.0,122.0,185.0,237.0,250.0,272.0,298.0,346.0,344.0,288.0,261.0,242.0,80.48,2021-12-30T09:20:00Z,78.0,95.15679395280284
424,61.0,67.0,69.0,75.0,83.0,78.0,94.0,101.0,116.0,80.0,80.0,82.0,129.0,196.0,257.0,264.0,277.0,300.0,332.0,341.0,299.0,273.0,256.0,80.02,2021-12-30T09:21:00.001000Z,78.0,93.31767362207819
