,Iron_ore_mix_ratio,coke_ratio,quick_lime,returning_sinter,light_burning,time2,second_water,bed_depth,trolley_speed,flue_temp,ignition_temp,pressure_flue
0,0.6600578624914909,0.05148059904697074,0.07130701157249832,0.1762253233492172,0.04092920353982302,2021-12-18T02:17:00.001000Z,6.348,767.114,2.362,144.0,961.0,455.678
1,0.6571623698138979,0.05164760116100393,0.07213590575379887,0.17841898582892265,0.040635137442376644,2021-12-18T02:18:00.002000Z,6.308,789.825,2.357,144.0,953.0,463.492
2,0.6469651240778002,0.05046948356807511,0.0664822266934943,0.19525486250838361,0.040828303152246816,2021-12-18T02:19:00.003000Z,6.315,780.383,2.355,143.0,945.0,463.492
3,0.6607370840071496,0.049876585241297136,0.06970806026044771,0.17916418418588817,0.04051408630521747,2021-12-18T02:20:00Z,5.993,778.836,2.359,144.0,957.0,445.91
4,0.663506711409396,0.051593959731543626,0.07013422818791948,0.174496644295302,0.040268456375838924,2021-12-18T02:21:00Z,5.941,804.884,2.359,143.0,959.0,466.422
5,0.6586780383795309,0.051343283582089554,0.07070362473347548,0.17859275053304907,0.040682302771855014,2021-12-18T02:22:00.001000Z,5.707,776.557,2.351,143.0,954.0,450.794
6,0.6595146871008939,0.05261813537675605,0.06990208599404,0.17718177948063,0.040783312047679855,2021-12-18T02:23:00.002000Z,5.549,777.371,2.347,142.0,961.0,464.469
7,0.6588105164638817,0.05071045690462009,0.07036501318812217,0.17893303837318134,0.041180975070194845,2021-12-18T02:24:00Z,5.949,800.57,2.359,141.0,947.0,440.049
8,0.6610903532608696,0.051205842391304345,0.07124660326086957,0.17527173913043478,0.041185461956521736,2021-12-18T02:25:00Z,5.828,781.034,2.357,142.0,956.0,443.956
9,0.6594734570565386,0.05205006473888648,0.07017695295640913,0.17652136383254205,0.04177816141562365,2021-12-18T02:26:00Z,5.842,817.42,2.359,141.0,934.0,452.747
10,0.6473557891252172,0.04858065050070346,0.06736737565174211,0.196888190019035,0.03980799470330216,2021-12-18T02:27:00Z,5.96,787.383,2.359,141.0,935.0,458.608
11,0.660220044696579,0.053378029912325944,0.06945160735774455,0.17612171222279527,0.04082860581055527,2021-12-18T02:28:00Z,5.908,801.302,2.353,141.0,931.0,452.747
12,0.6608236895847516,0.05122532334921715,0.070285908781484,0.17716133424098027,0.040503744043567054,2021-12-18T02:29:00Z,6.055,810.745,2.351,142.0,943.0,467.399
13,0.6597623089983022,0.05152801358234296,0.0702037351443124,0.17716468590831919,0.041341256366723256,2021-12-18T02:30:00Z,5.791,780.708,2.355,142.0,954.0,471.306
14,0.662629171607657,0.050906318820938504,0.07064204641707605,0.17533457563950533,0.04048788751482296,2021-12-18T02:31:00Z,5.516,777.859,2.359,142.0,961.0,467.399
15,0.6624809095537078,0.050398778211437296,0.07025284235533685,0.17614118445613441,0.040726285423383676,2021-12-18T02:32:00Z,5.67,807.57,2.354,142.0,952.0,467.399
16,0.6598262942779292,0.05202656675749318,0.07024863760217982,0.17702656675749318,0.04087193460490463,2021-12-18T02:33:00.001000Z,5.52,799.919,2.359,141.0,931.0,473.26
17,0.6597496141313667,0.050763162407820264,0.07134282284342307,0.1775853198422226,0.040559080775167206,2021-12-18T02:34:00Z,5.89,803.093,2.362,141.0,914.0,458.608
18,0.66440447913132,0.05106888361045131,0.0678656260604004,0.17721411605022058,0.03944689514760774,2021-12-18T02:35:00Z,5.784,792.511,2.357,141.0,911.0,467.399
19,0.6584612745518484,0.05146238957028904,0.06955999656917404,0.1792606570031735,0.04125568230551505,2021-12-18T02:36:00Z,5.978,793.325,2.362,141.0,911.0,435.165
20,0.659036961681926,0.0506951508986097,0.07104103085791794,0.1787046456425907,0.040522210918955574,2021-12-18T02:37:00.001000Z,5.773,786.488,2.358,142.0,911.0,460.562
21,0.6584456309856769,0.05220781422154421,0.07085346215781001,0.17764217306551405,0.040850919569455045,2021-12-18T02:38:00Z,5.846,778.51,2.351,141.0,911.0,460.562
22,0.6584456309856769,0.05220781422154421,0.07085346215781001,0.17764217306551405,0.040850919569455045,2021-12-18T02:39:00.001000Z,5.846,778.51,2.351,141.0,911.0,460.562
23,0.6570068836576868,0.05031018951304495,0.07036627857567775,0.181524602702473,0.04079204555111753,2021-12-18T02:40:00Z,5.788,781.848,2.362,141.0,909.0,461.538
24,0.6583304587788892,0.051828216626422896,0.07071403932390477,0.17807864780958946,0.041048637461193506,2021-12-18T02:41:00.001000Z,5.608,795.523,2.354,142.0,916.0,462.515
25,0.660676080445015,0.050320924261874206,0.07103123662815576,0.1774069319640565,0.040564826700898594,2021-12-18T02:42:00.002000Z,5.553,781.766,2.359,141.0,916.0,466.422
26,0.6620378258647129,0.05111603339580848,0.06960299880729255,0.17566876810359516,0.041574373828590895,2021-12-18T02:43:00Z,5.842,792.267,2.349,141.0,918.0,470.33
27,0.6632381931944802,0.052284220450844264,0.06745521556526957,0.17588068912316793,0.04114168166623811,2021-12-18T02:44:00Z,5.861,781.197,2.361,141.0,920.0,471.306
28,0.6606593782029381,0.051503245644004096,0.07012299282541852,0.17628971643320807,0.04142466689443115,2021-12-18T02:45:00Z,5.495,767.521,2.359,141.0,941.0,468.376
29,0.6625672559569562,0.05192586898966607,0.0708002391322914,0.17396874199333845,0.04073789392774788,2021-12-18T02:46:00Z,5.608,777.534,2.351,139.0,948.0,462.515
30,0.6516466005665723,0.051788243626062325,0.07312322946175638,0.1818342776203966,0.04160764872521247,2021-12-18T02:47:00Z,6.051,751.811,2.355,140.0,950.0,461.538
31,0.6478650500790721,0.052978386926726406,0.06940783693551221,0.1891583201546301,0.04059040590405904,2021-12-18T02:48:00.001000Z,5.985,741.311,2.361,140.0,955.0,465.446
32,0.6481953104417318,0.0527794853780627,0.06832352682883991,0.19039255291121454,0.04030912444015105,2021-12-18T02:49:00Z,6.179,764.998,2.356,141.0,967.0,472.283
33,0.6495569009388436,0.053347372115468986,0.06870229007633588,0.18776871106431517,0.04062472580503641,2021-12-18T02:50:00Z,5.601,772.894,2.349,141.0,974.0,466.422
34,0.6515322510634605,0.05165378939144023,0.06979772549700496,0.18708221199756928,0.03993402205052522,2021-12-18T02:51:00Z,5.923,779.162,2.357,142.0,964.0,468.376
35,0.6497155361050329,0.05269146608315098,0.0688840262582057,0.1876586433260394,0.04105032822757111,2021-12-18T02:52:00.001000Z,6.0,779.813,2.359,141.0,949.0,464.469
36,0.6521206821163096,0.051770878880629645,0.06672496720594666,0.1881066899868824,0.04127678181023174,2021-12-18T02:53:00Z,5.799,779.406,2.359,142.0,959.0,462.515
37,0.6509719222462202,0.052526997840172784,0.06755939524838013,0.1892008639308855,0.03974082073434125,2021-12-18T02:54:00Z,5.432,802.116,2.358,141.0,974.0,464.469
38,0.6313285762827047,0.05173292558613659,0.06617397213727488,0.21236833163438665,0.03839619435949711,2021-12-18T02:55:00.001000Z,5.645,781.034,2.363,142.0,993.0,466.422
39,0.6478428621536303,0.05182392143107682,0.06997544721150474,0.19063486495966328,0.03972290424412486,2021-12-18T02:56:00Z,5.575,795.197,2.363,141.0,1005.0,487.912
40,0.6505250368827563,0.05293760305476004,0.06899244988284302,0.1879718823223119,0.03957302785732882,2021-12-18T02:57:00Z,5.524,806.268,2.338,140.0,999.0,463.492
41,0.6539331709014966,0.05125304559693699,0.06917855899756352,0.18639053254437868,0.03924469195962408,2021-12-18T02:58:00.001000Z,5.663,767.928,2.345,141.0,1003.0,468.376
42,0.6480041925058957,0.05415320115293912,0.06978775438902962,0.18866276530701373,0.039392086645121845,2021-12-18T02:59:00Z,5.579,781.197,2.345,140.0,991.0,471.306
43,0.6502089864158831,0.05233368164402648,0.0693138279345176,0.18904562870080113,0.039097875304771865,2021-12-18T03:00:00.001000Z,5.495,786.65,2.331,141.0,991.0,473.26
44,0.6564204693047018,0.05108667417092389,0.06805784050567149,0.18555719109879643,0.03887782491990649,2021-12-18T03:01:00Z,5.432,768.987,2.34,140.0,992.0,482.051
45,0.6521203589653353,0.05322892838289637,0.06827379904979765,0.18713707548829847,0.03923983811367236,2021-12-18T03:02:00Z,5.593,766.382,2.341,139.0,993.0,480.098
46,0.6490235928249537,0.05266413360431211,0.06962976053724487,0.18865423698860126,0.04002827604488823,2021-12-18T03:03:00.001000Z,5.619,746.927,2.346,140.0,990.0,477.167
47,0.6497659906396256,0.05338880221875542,0.07106950944704454,0.1857340960305079,0.040041601664066555,2021-12-18T03:04:00.002000Z,5.498,744.892,2.337,139.0,992.0,491.819
48,0.6500567239724235,0.052796928178724147,0.06876690810716468,0.1879745178462344,0.040404921895453354,2021-12-18T03:05:00Z,5.795,726.17,2.34,139.0,972.0,501.587
49,0.6461159062885327,0.05319711115025541,0.06869825612119075,0.1915624449533204,0.040426281486700716,2021-12-18T03:06:00Z,5.817,707.53,2.34,141.0,934.0,487.912
50,0.6507106112128347,0.05231493591420351,0.06966605632574768,0.18720027901299155,0.04010811753422269,2021-12-18T03:07:00Z,6.051,741.799,2.346,141.0,921.0,502.564
51,0.6463628396143734,0.05197195442594216,0.0698510078878177,0.19158632778264678,0.04022787028921998,2021-12-18T03:08:00Z,5.963,732.601,2.341,141.0,911.0,500.611
52,0.6483941926968764,0.05384953805543335,0.06951165860096788,0.1881214254289485,0.04012318521777387,2021-12-18T03:09:00Z,6.223,721.368,2.34,140.0,910.0,497.68
53,0.6523784631468896,0.052012545739675904,0.06786896671894058,0.18757623279316954,0.04016379160132427,2021-12-18T03:10:00Z,6.447,712.414,2.336,141.0,906.0,506.471
54,0.6474185376081069,0.05267755743863021,0.06953787018432778,0.19026819253953003,0.04009784222940509,2021-12-18T03:11:00.001000Z,5.773,723.484,2.339,142.0,921.0,515.263
55,0.648650985818056,0.052144586648218604,0.07030439294361812,0.1894673123486683,0.039432722241438956,2021-12-18T03:12:00Z,5.85,725.519,2.33,142.0,932.0,519.17
56,0.6462081128747796,0.05308641975308642,0.0699294532627866,0.19082892416225752,0.039947089947089946,2021-12-18T03:13:00Z,5.795,724.786,2.334,141.0,935.0,504.518
