,0,1,2,3,4,5,6
0,79.35109,80.5376,82.48159,81.944626,81.548706,82.11256,81.259926
1,68.71544,70.74754,74.753975,73.663124,72.69388,73.794685,69.90493
2,59.403015,62.073406,67.955925,66.44769,64.65522,67.19604,60.889744
3,50.18783,53.11617,60.967667,59.308674,56.100067,60.365685,52.24071
4,40.98149,43.726,53.12679,51.868862,46.942497,52.732315,43.2928
5,31.748512,34.304478,45.717453,44.700047,37.72061,44.712685,34.26994
6,22.480423,24.785145,38.465378,37.264347,28.541271,36.244473,25.412157
7,13.211272,15.220407,31.28608,29.969381,19.362423,27.720425,16.614435
8,4.4169183,5.897103,24.156834,22.783506,10.293,19.396688,7.9554863
9,0.96097565,0.9285215,17.071274,15.370064,3.0486982,11.270289,1.9332849
10,0.5522259,0.6372158,8.879843,6.361329,1.2396312,3.993135,1.3506246
11,0.47832948,0.5332164,1.4773208,0.8953509,0.79897016,0.9038816,1.0294511
12,0.43088612,0.49780205,0.61971235,0.5973481,0.63772297,0.7031519,0.7794166
13,0.4135525,0.48043987,0.56220746,0.55951697,0.6021961,0.65994817,0.723406
14,0.4070442,0.46881393,0.5271318,0.53651404,0.58339554,0.62950575,0.6866486
15,0.402411,0.4606465,0.5062365,0.51939577,0.5688751,0.6123828,0.6651883
16,0.40021485,0.45473298,0.49378395,0.50542843,0.5555626,0.5955494,0.6474735
17,0.39489934,0.450908,0.48441216,0.5000052,0.5443595,0.58766115,0.6348535
18,0.39377305,0.4451163,0.47592095,0.48891515,0.5324009,0.5746033,0.6235761
19,0.38998365,0.44415423,0.47319776,0.48463985,0.52788013,0.568817,0.6181672
20,0.3909003,0.4431043,0.46944004,0.47889674,0.5204217,0.56261307,0.6120839
21,0.38645664,0.4383934,0.46406937,0.47284386,0.5136995,0.55322075,0.6010507
22,0.3873465,0.4363299,0.46222097,0.47377348,0.5117341,0.5490973,0.5956192
23,0.38259304,0.4338523,0.46028608,0.46720728,0.50284326,0.54372126,0.59203774
24,0.3866045,0.4350012,0.45866168,0.4646053,0.49847528,0.53865683,0.58859414
25,0.38233718,0.4304907,0.45694175,0.46106344,0.49660993,0.53197426,0.5823449
26,0.37853464,0.42825535,0.4520986,0.45901614,0.4922361,0.53069067,0.5779219
27,0.37952486,0.4273863,0.45012015,0.45450512,0.48567313,0.5230625,0.5709326
28,0.37804353,0.42454436,0.44748837,0.44964275,0.48449984,0.5218535,0.56980956
29,0.37860894,0.42392343,0.44640812,0.45275888,0.48026788,0.5172038,0.5669557
30,0.37613755,0.4215987,0.44546705,0.45068005,0.47992796,0.5147061,0.56072444
31,0.37612718,0.41824332,0.44271007,0.4461508,0.47217014,0.5093466,0.55635744
32,0.374932,0.417274,0.44033858,0.4410906,0.47000998,0.50315917,0.5507155
33,0.3744253,0.418271,0.4392858,0.44188118,0.47017723,0.50348693,0.5548764
34,0.3733021,0.41407955,0.43713126,0.4380732,0.46343887,0.49832246,0.54452074
35,0.37111393,0.41253063,0.4317764,0.43794724,0.46079198,0.49669972,0.541694
36,0.37203044,0.41169205,0.43018258,0.4338483,0.45868248,0.49292013,0.54107064
37,0.37071243,0.41140908,0.4281406,0.43075347,0.45697293,0.4888903,0.53622556
38,0.37025222,0.40867263,0.4263816,0.42789707,0.45342395,0.48688465,0.5339533
39,0.3690325,0.4092343,0.42440137,0.42691264,0.45140263,0.48417646,0.5342695
40,0.36895224,0.40687457,0.4206375,0.42561686,0.44893524,0.48027867,0.52929854
41,0.3679179,0.4059335,0.4205206,0.42298833,0.44748026,0.47819152,0.52833
42,0.36579174,0.40269879,0.41720933,0.4226678,0.44439137,0.4739091,0.52590525
43,0.36688823,0.4021433,0.4161653,0.41864944,0.4411754,0.4710606,0.5203386
44,0.36545256,0.40153125,0.4113364,0.41633028,0.4387515,0.47028553,0.5207002
45,0.36532968,0.39948314,0.4106444,0.41723403,0.43822074,0.46475634,0.51369613
46,0.3622172,0.39805955,0.40944505,0.41678277,0.4385353,0.4673241,0.5216954
47,0.363162,0.39787582,0.4074432,0.41242975,0.4360128,0.4625232,0.5148605
48,0.3629909,0.3937007,0.40505958,0.41050366,0.43291157,0.46034935,0.51544493
49,0.36106515,0.39436296,0.40264565,0.4101493,0.4305107,0.45758438,0.51143646
50,0.36023864,0.39163485,0.40121546,0.40918845,0.42923418,0.4529668,0.5035159
51,0.35778266,0.38999954,0.39762133,0.4073321,0.4286689,0.45487,0.5080881
52,0.35868898,0.3885017,0.39501172,0.40506712,0.42522338,0.45105985,0.5030296
53,0.35745192,0.38788766,0.3960518,0.40519056,0.42452282,0.44986358,0.49821424
54,0.35580686,0.38663226,0.3928629,0.400452,0.4217963,0.44664165,0.49821082
55,0.35519314,0.38388836,0.39019546,0.4003307,0.4201852,0.44590762,0.4956801
56,0.3540956,0.38390592,0.3913524,0.40112033,0.4166979,0.4415729,0.49604622
57,0.35213777,0.38228968,0.38754854,0.3953111,0.4162432,0.43987232,0.49367902
58,0.35187384,0.3797887,0.3878794,0.3962424,0.41641754,0.43976054,0.49717522
59,0.35060185,0.3789212,0.3829176,0.3916968,0.41186568,0.43467396,0.49107862
60,0.34900787,0.3789036,0.38338915,0.3905539,0.40980932,0.4326842,0.48797366
61,0.3500188,0.3754592,0.38260126,0.38916126,0.40796262,0.4318725,0.48730448
62,0.34978923,0.3764726,0.3788918,0.3884414,0.40671542,0.4309441,0.48744297
63,0.34682837,0.37434706,0.37985224,0.38715887,0.40555137,0.42714107,0.48115927
64,0.34692407,0.3734876,0.3768644,0.38669828,0.40420118,0.4257924,0.48186022
65,0.34509787,0.37033638,0.37475592,0.38527313,0.40002084,0.4234677,0.4821396
66,0.34592444,0.37012434,0.3740108,0.38453257,0.39959538,0.42006108,0.4802163
67,0.34284285,0.3668806,0.37242487,0.3814365,0.39693543,0.41985846,0.47376257
68,0.3422111,0.36617586,0.3679902,0.37808916,0.39495414,0.41456053,0.47098586
