,0,1,2,3,4,5,6
0,74.541046,75.20084,75.10048,75.738,74.28911,75.07453,73.24533
1,58.10785,58.54597,57.515026,58.362804,56.747864,57.496162,54.942245
2,43.466537,43.91819,42.01961,43.030937,41.4944,41.818462,38.86992
3,29.102339,29.554405,26.84758,28.004469,26.53119,26.406338,23.092152
4,14.888319,15.355502,11.906413,13.18358,11.789862,11.22298,7.7710857
5,3.0235317,3.3417695,1.9623803,2.3123238,1.9626796,1.8059514,1.5517516
6,1.5508159,1.5508381,1.550752,1.5506511,1.5509722,1.5509853,1.5508828
7,1.5512303,1.5516491,1.5523492,1.5519053,1.552011,1.5522802,1.5524584
8,1.5495561,1.5130657,1.4955195,1.5025226,1.5124869,1.5101358,1.5069538
9,1.4020164,1.4021902,1.3873395,1.3899674,1.4000332,1.3969724,1.4073311
10,0.7390878,1.2851609,1.330412,1.3463236,1.353211,1.3574721,1.3591335
11,0.5082867,0.7506741,0.9738106,1.1065211,1.1741905,1.1824101,1.229304
12,0.45245022,0.59762067,0.68409604,0.73393387,0.80417156,0.8475015,0.9237401
13,0.437937,0.54235184,0.6233363,0.6522495,0.70814836,0.7552722,0.80534565
14,0.42627746,0.5159437,0.57963276,0.6130124,0.6583043,0.6986331,0.7479588
15,0.42029068,0.50174004,0.5552906,0.5948869,0.63623804,0.6698295,0.7206868
16,0.41680372,0.49272197,0.5405943,0.5763323,0.61533505,0.64946944,0.7012749
17,0.41348544,0.48406115,0.5250572,0.5634158,0.5957409,0.6321217,0.6860449
18,0.4102598,0.48021773,0.5193183,0.5497571,0.58252335,0.6186294,0.67141384
19,0.40676197,0.47598982,0.50865,0.542903,0.5764397,0.6132234,0.6652011
20,0.40368372,0.46779105,0.5003377,0.53423566,0.56615865,0.6024795,0.65475476
21,0.40396875,0.4633782,0.49205288,0.5268659,0.55210775,0.5912212,0.64350027
22,0.4016062,0.45670494,0.48342988,0.5171025,0.54430515,0.57910264,0.6313344
23,0.40025875,0.45489565,0.48141965,0.5101162,0.5388119,0.57578325,0.6285702
24,0.39746872,0.4496116,0.47458223,0.50297415,0.52927303,0.5651778,0.6180865
25,0.39418694,0.44846362,0.4709409,0.5003013,0.52515113,0.56176203,0.6143655
26,0.39517182,0.4467645,0.46750292,0.49563172,0.5195962,0.55619997,0.6094142
27,0.39570773,0.44211608,0.4629835,0.48940605,0.5131153,0.5500328,0.6069616
28,0.39141148,0.4412152,0.46369725,0.48775718,0.51028925,0.54317576,0.59830385
29,0.38995007,0.4399261,0.4549528,0.4804683,0.5048811,0.5397088,0.5947125
30,0.38987413,0.44035,0.45931336,0.48094013,0.50738615,0.54070663,0.5954736
31,0.3902897,0.4358398,0.4506436,0.47334084,0.49598366,0.52831155,0.5852702
32,0.3893624,0.43826708,0.45242614,0.4697932,0.49460074,0.52958065,0.58600837
33,0.38873714,0.43572605,0.4486449,0.4656817,0.48560804,0.5238314,0.58151567
34,0.3837262,0.4313868,0.44640893,0.46382433,0.4859167,0.5192724,0.57634526
35,0.3858268,0.43249464,0.4469857,0.46235266,0.4851081,0.51892775,0.572898
36,0.3848283,0.4287807,0.44324535,0.45942616,0.47898918,0.5095229,0.5646603
37,0.38283396,0.42571518,0.44024217,0.45553336,0.47486147,0.50540763,0.5599716
38,0.3832995,0.42558375,0.4416369,0.45577776,0.47590533,0.50757456,0.5612307
39,0.38083526,0.4244121,0.43514493,0.44972908,0.4698422,0.5017109,0.5573339
40,0.3813746,0.42238006,0.43513656,0.448801,0.46660984,0.49656838,0.55161595
41,0.3807065,0.4216847,0.43265387,0.4469116,0.46407044,0.49383107,0.5518
42,0.37910855,0.42028847,0.43040413,0.44409725,0.46351996,0.48961225,0.5445062
43,0.37937695,0.41824442,0.42766657,0.44147512,0.46057677,0.48993254,0.5472721
44,0.37834895,0.41820493,0.4267228,0.43736097,0.4550321,0.48659137,0.5415601
45,0.37701675,0.41856673,0.43004367,0.4420854,0.45966896,0.48742664,0.5453505
46,0.3748159,0.4127937,0.42352566,0.4372011,0.45326635,0.47986436,0.5334239
47,0.37608057,0.41337293,0.4243394,0.43389946,0.44986326,0.47493252,0.5321683
48,0.3723234,0.41552418,0.42323712,0.4373728,0.4518522,0.4764146,0.53308225
49,0.3771941,0.41262403,0.423373,0.43254465,0.44937393,0.47393036,0.52937365
50,0.3728596,0.4076605,0.41602203,0.42743856,0.4414656,0.46741724,0.52180934
51,0.37204957,0.4068044,0.41511503,0.42719036,0.4453452,0.4685164,0.52378684
52,0.37346435,0.4050042,0.41460413,0.42411357,0.44207302,0.46278664,0.51945025
53,0.37205634,0.40639135,0.4143414,0.4250238,0.44067854,0.46372002,0.5200143
54,0.37020755,0.40403026,0.41205183,0.422232,0.4351998,0.46049085,0.51321703
55,0.36950994,0.4020673,0.4106288,0.42149472,0.43859515,0.46039292,0.5161483
56,0.3710111,0.40126237,0.41072,0.4187672,0.43081173,0.45510438,0.51124287
57,0.370866,0.39932147,0.4072833,0.41614425,0.43378082,0.45444912,0.50560164
58,0.36785883,0.39850193,0.4067895,0.41554564,0.4269164,0.44955546,0.5054625
59,0.36811602,0.39581877,0.4044538,0.41294125,0.42666763,0.45012137,0.50717825
60,0.36638716,0.39607686,0.4083076,0.41710395,0.4299354,0.44879436,0.49977693
61,0.36854938,0.39638773,0.40181085,0.40900928,0.4215294,0.44746614,0.5016305
62,0.3662676,0.39066544,0.3999443,0.40667412,0.42293182,0.44176957,0.49721584
63,0.36445782,0.39216125,0.39958248,0.4099832,0.41969645,0.44058728,0.4980016
64,0.36486754,0.3897692,0.3960748,0.4081069,0.42175186,0.44036597,0.4941211
65,0.3620881,0.3902741,0.39940733,0.40686923,0.4186552,0.43908203,0.496194
66,0.36232406,0.38760954,0.3942388,0.4031681,0.4161668,0.43416387,0.4898723
67,0.36180165,0.38540396,0.3937101,0.40068057,0.41642067,0.4332116,0.4891549
68,0.3584113,0.38637105,0.3940699,0.40052268,0.41312465,0.4293137,0.4862095
69,0.36015016,0.3852562,0.39333284,0.40095255,0.41396862,0.4307762,0.4859302
70,0.3588002,0.38460606,0.39432037,0.39779258,0.41161415,0.4303151,0.48588607
71,0.35971576,0.38184902,0.39191997,0.39463738,0.40600187,0.4230668,0.48190016
72,0.35893795,0.3826057,0.3924114,0.39615282,0.40681773,0.42376477,0.482689
73,0.3575766,0.38075516,0.38714164,0.39329198,0.4048321,0.42261112,0.4795613
74,0.35695556,0.3803537,0.38658604,0.39052412,0.40222666,0.419126,0.4736212
75,0.35675263,0.38048172,0.38503549,0.38995263,0.4011388,0.41826844,0.4741864
76,0.3551608,0.37955555,0.38475728,0.39009237,0.39914364,0.41754484,0.47385362
77,0.3579854,0.37888768,0.38568553,0.38978603,0.40318313,0.4154155,0.472135
78,0.35449308,0.37726524,0.38371438,0.38765535,0.3995961,0.4133069,0.46940792
79,0.35473472,0.37700704,0.38655984,0.38978443,0.40273955,0.4181124,0.47431853
80,0.35228735,0.3737226,0.38250142,0.3886053,0.39771414,0.41297144,0.47097954
81,0.35107228,0.3749325,0.37956035,0.38271776,0.39168206,0.40515256,0.46229333
82,0.35432288,0.3730656,0.37859264,0.3822158,0.39429775,0.40715167,0.4613316
83,0.35206088,0.3720772,0.37871164,0.38431934,0.3920576,0.4072046,0.46358854
